Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
209;"Faculdade Mineirense (FAMA)";GO;Privada;;;183;10.37;372;1.35;90;2.84;102;6.18;;
210;"Faculdade Estácio de Alagoas (FAL)";AL;Privada;;;184;10.34;364;1.49;242;0.85;1;8;;
211;"Centro Universitário Luterano de Ji-Paraná (CEULJI/ULBRA)";RO;Privada;;;185;10.33;351;1.72;260;0.61;1;8;;
212;"Instituto Baiano de Ensino Superior (IBES)";BA;Privada;;;186;10.3;434;0.23;149;2.07;1;8;;
213;"Faculdades Integradas de Três Lagoas (AEMS)";MS;Privada;0;0;187;10.21;206;4.32;;;118;5.89;;
214;"Centro Universitário Adventista de São Paulo (UNASP)";SP;Privada;;;188;10.21;95;6.31;174;1.74;325;2.16;;
215;"Centro Universitário Metodista Izabela Hendrix (CEUNIH)";MG;Privada;;;189;10.16;100;6.22;119;2.46;363;1.48;;
216;"Faculdade Metropolitana de Camaçari (FAMEC)";BA;Privada;;;190;10.15;194;4.54;239;0.89;183;4.72;;
217;"Escola Superior Da Amazônia (ESAMAZ)";PA;Privada;;;191;10.11;336;1.99;298;0.12;1;8;;
218;"Faculdade de Filosofia e Ciências Humanas de Goiatuba (FAFICH)";GO;Pública;;;192;10.1;330;2.1;;;1;8;;
219;"Centro Universitário das Faculdades Associadas de Ensino (UNIFAE)";SP;Pública;0;0;193;10.04;84;6.51;;;249;3.53;;
219;"Faculdade Pitágoras de Linhares";ES;Privada;;;193;10.04;227;3.95;;;107;6.09;;
221;"Universidade de Santa Cruz do Sul (UNISC)";RS;Privada;0;0;195;9.93;123;5.81;107;2.61;361;1.51;;
222;"Centro Universitário da Fundação Educacional Guaxupé (UNIFEG)";MG;Privada;;;196;9.82;215;4.16;142;2.16;251;3.5;;
223;"Centro Universitário de Jales (UNIJALES)";SP;Privada;;;198;9.78;353;1.69;300;0.09;1;8;;
224;"Instituto de Ensino Superior de Londrina (INESUL)";PR;Privada;;;200;9.75;432;0.27;194;1.48;1;8;;
225;"Faculdade de Ensino e Cultura do Ceará (FAECE)";CE;Privada;;;201;9.72;308;2.49;151;2.04;157;5.19;;
226;"Faculdade Jangada (FJ)";SC;Privada;;;202;9.72;136;5.58;;;215;4.14;;
227;"Faculdade Regional de Alagoinhas (FARAL)";BA;Privada;;;203;9.71;135;5.6;;;217;4.11;;
227;"Faculdade do Sul (FACSUL)";BA;Privada;;;203;9.71;380;1.2;126;2.37;104;6.14;;
229;"Faculdade de Medicina Estácio de Juazeiro do Norte (FMJ)";CE;Privada;;;205;9.69;130;5.69;;;223;4;;
230;"Centro Universitário de Itajubá (FEPI)";MG;Privada;;;206;9.65;120;5.87;;;235;3.78;;
231;"Faculdade de Guanambi";BA;Privada;;;207;9.61;360;1.56;303;0.05;1;8;;
232;"Centro Universitário Unirg (UNIRG)";TO;Pública;0;0;208;9.6;424;0.41;216;1.19;1;8;;
233;"Centro Universitário de Araraquara (UNIARA)";SP;Privada;0;0;210;9.49;119;5.88;180;1.66;337;1.95;;
234;"Faculdade Barão do Rio Branco (FAB)";AC;Privada;;;211;9.47;165;5.06;288;0.25;214;4.16;;
235;"Faculdade do Clube Náutico Mogiano (FCNM)";SP;Privada;;;212;9.46;212;4.22;237;0.92;205;4.32;;
236;"Centro Universitário Católico Salesiano Auxilium (UNISALESIANO)";SP;Privada;0;0;213;9.44;162;5.11;218;1.16;269;3.17;;
237;"Faculdade Sudoeste Paulista-Itapetininga (FSP)";SP;Privada;;;214;9.41;93;6.35;;;275;3.06;;
238;"Instituto de Ensino Superior de Itapira (IESI)";SP;Privada;;;215;9.35;138;5.54;277;0.39;255;3.42;;
239;"Instituto de Educação Superior Raimundo Sá (IESRSA)";PI;Privada;;;216;9.34;431;0.29;227;1.05;1;8;;
240;"Faculdade Presidente Antônio Carlos de Teófilo Otoni (FUNEES Teófilo Otoni)";MG;Privada;;;218;9.31;419;0.5;245;0.81;1;8;;
241;"Faculdade Católica Salesiana do Espírito Santo";ES;Privada;0;0;220;9.26;228;3.93;55;3.29;332;2.04;;
242;"Faculdade de Ciências Biológicas e da Saúde (FACISA)";MG;Privada;0;0;221;9.26;269;3.19;66;3.15;283;2.92;;
243;"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)";RS;Privada;;;222;9.25;143;5.45;73;3.06;404;0.74;;
244;"Faculdade Paranaense (FAPAR)";PR;Privada;;;223;9.24;356;1.63;182;1.63;113;5.98;;
245;"Centro Universitário Claretiano (CEUCLAR)";SP;Privada;0;0;224;9.21;114;5.97;;;265;3.24;;
245;"Centro Universitário do Espírito Santo (UNESC)";ES;Privada;;;224;9.21;169;4.99;86;2.89;371;1.33;;
247;"Faculdade Estácio de Sá de Juiz de Fora (FESJF)";MG;Privada;0;0;229;9.1;189;4.63;136;2.24;321;2.23;;
248;"Faculdade de Tecnologia e Ciências de Vitória da Conquista (FTC)";BA;Privada;;;230;9.09;350;1.74;211;1.26;107;6.09;;
249;"Faculdade da Serra Gaúcha (FSG)";RS;Privada;0;0;231;9;226;3.96;133;2.28;292;2.76;;
250;"Instituto de Ciências da Saúde (ICS)";MG;Privada;;;233;8.95;265;3.27;;;130;5.68;;
251;"Faculdade de Pato Branco (FADEP)";PR;Privada;0;0;234;8.92;240;3.71;;;156;5.21;;
251;"Faculdade Maurício De Nassau De São Luís (FMN SÃO LUÍS)";MA;Privada;;;234;8.92;207;4.31;;;189;4.61;;
253;"Faculdade da Alta Paulista (FAP)";SP;Privada;;;236;8.9;284;2.92;;;113;5.98;;
254;"Faculdade Sudoeste Paulista (FSP)";SP;Privada;;;237;8.87;168;5;;;230;3.87;;
255;"Faculdade Zacarias de Góes (FAZAG)";BA;Privada;;;238;8.83;437;0.18;257;0.65;1;8;;
256;"Instituto Cenecista de Ensino Superior de Santo Ângelo (CNEC/IESA)";RS;Privada;;;239;8.81;176;4.86;144;2.13;344;1.82;;
257;"Faculdade de Tecnologia e Ciências (FTC SALVADOR)";BA;Privada;;;241;8.72;407;0.72;173;1.75;98;6.25;;
258;"Faculdade Vale do Salgado (FVS)";CE;Privada;;;242;8.66;115;5.96;;;295;2.7;;
259;"Faculdades Integradas de Santa Fé do Sul (FUNEC)";SP;Pública;0;0;243;8.64;314;2.39;208;1.29;170;4.96;;
260;"Universidade Camilo Castelo Branco (UNICASTELO)";SP;Privada;0;0;244;8.63;203;4.38;;;209;4.25;;
261;"Faculdade Cenecista de Osório (FACOS)";RS;Privada;;;245;8.56;69;6.78;;;346;1.78;;
262;"Faculdade de Tecnologia e Ciências de Itabuna (FTC)";BA;Privada;0;0;246;8.56;355;1.65;244;0.82;107;6.09;;
263;"Faculdades Integradas de Patos (FIP)";PB;Privada;;;247;8.49;326;2.17;153;2.01;206;4.31;;
264;"Faculdade de Ciências Agrárias e da Saúde (FAS)";BA;Privada;;;248;8.48;300;2.64;;;121;5.84;0;0
264;"Faculdade Alfredo Nasser (FAN)";GO;Privada;0;0;248;8.48;339;1.94;259;0.63;117;5.91;;
266;"Universidade Braz Cubas (UBC)";SP;Privada;;;251;8.46;289;2.83;163;1.88;237;3.75;;
267;"Faculdade de Ciências Humanas e Biológicas e da Saúde";MT;Privada;;;252;8.44;392;0.99;203;1.36;107;6.09;;
268;"Faculdade Pernambucana de Saúde (FPS)";PE;Privada;0;0;253;8.43;315;2.37;246;0.8;153;5.26;;
269;"Faculdade Maurício de Nassau de João Pessoa (FMN JOÃO PESSOA)";PB;Privada;;;254;8.39;163;5.09;;;262;3.3;;
270;"Faculdade de Ciências Sociais Aplicadas";MT;Privada;;;256;8.26;390;1.02;92;2.81;199;4.43;;
271;"Instituto de Ensino Superior da Grande Florianópolis (IESGF)";SC;Privada;;;257;8.22;293;2.76;276;0.41;165;5.05;;
272;"Faculdade de Americana (FAM)";SP;Privada;0;0;259;8.12;96;6.3;;;344;1.82;;
273;"Faculdade Maurício de Nassau de Fortaleza (FMN Fortaleza)";CE;Privada;;;260;8.1;127;5.74;;;314;2.36;;
273;"Faculdade Maurício de Nassau de Campina Grande (FMN CG)";PB;Privada;;;260;8.1;190;4.61;224;1.09;312;2.4;;
275;"Centro Universitário do Leste de Minas Gerais (UNILESTEMG)";MG;Privada;;;262;8.09;291;2.8;116;2.5;290;2.79;;
276;"Faculdade de Ciências Biomédicas de Cacoal (FACIMED)";RO;Privada;;;263;8.07;280;3;192;1.5;247;3.57;;
277;"Centro Universitário Augusto Motta (UNISUAM)";RJ;Privada;0;0;264;8.02;122;5.83;269;0.5;351;1.69;;
278;"Universidade Ibirapuera (UNIB)";SP;Privada;;;265;7.96;134;5.61;297;0.13;322;2.22;;
279;"Instituto Paraibano de Ensino Renovado (INPER)";PB;Privada;;;266;7.96;171;4.95;183;1.62;368;1.39;;
280;"Instituto de Ensino Superior de Teresina (IEST)";PI;Privada;;;267;7.91;442;0.09;114;2.52;151;5.3;;
280;"Faculdades Integradas da União Educacional do Planalto Central (FACIPLAC)";DF;Privada;;;267;7.91;298;2.67;161;1.91;260;3.33;;
282;"Faculdade Mario Schenberg (FMS)";SP;Privada;;;269;7.84;261;3.34;140;2.18;316;2.32;;
283;"Instituto de Ensino Superior de Rio Verde (IESRIVER)";GO;Privada;;;270;7.83;268;3.21;286;0.28;204;4.34;;
284;"Centro Universitário Lusíada (UNILUS)";SP;Privada;0;0;271;7.81;237;3.77;;;221;4.04;;
285;"Centro Universitário do Norte Paulista (UNORP)";SP;Privada;;;272;7.79;242;3.68;290;0.22;229;3.89;;
286;"Faculdade de Reabilitação da Asce (FRASCE)";RJ;Privada;;;273;7.75;325;2.19;294;0.17;146;5.39;;
287;"Faculdade de Apucarana (FAP)";PR;Privada;;;274;7.73;408;0.7;147;2.09;171;4.94;;
288;"Faculdade Asces (ASCES)";PE;Privada;0;0;275;7.72;253;3.48;77;3.01;377;1.23;;
289;"Faculdade Metropolitana de Blumenau (FAMEBLU)";SC;Privada;;;276;7.67;324;2.21;;;142;5.46;;
290;"Faculdade Maurício de Nassau de Natal (FMN NATAL)";RN;Privada;0;0;277;7.63;156;5.22;;;311;2.41;;
291;"Universidade do Vale do Sapucaí (UNIVÁS)";MG;Privada;0;0;278;7.6;221;4.05;;;248;3.55;;
292;"Faculdade Estácio de Sá de Goiás (FESGO)";GO;Privada;0;0;279;7.56;313;2.4;235;0.94;211;4.22;;
293;"Centro Universitário do Planalto de Araxá (UNIARAXÁ)";MG;Privada;;;280;7.52;267;3.23;;;207;4.29;;
294;"Universidade da Região da Campanha (URCAMP)";RS;Privada;;;281;7.49;294;2.74;156;1.97;291;2.78;;
295;"Universidade do Contestado (UNC)";SC;Pública;;;282;7.43;317;2.33;;;162;5.1;;
296;"Universidade do Sul de Santa Catarina (UNISUL)";SC;Privada;0;0;283;7.42;255;3.44;195;1.46;305;2.52;;
297;"Faculdades Integradas Aparício Carvalho (FIMCA)";RO;Privada;0;0;284;7.4;421;0.47;188;1.56;147;5.37;;
298;"Faculdade Piaget (FACPIAGET)";SP;Privada;;;285;7.29;47;7.18;;;439;0.11;;
299;"Faculdade de Ciências Sociais Aplicadas de Sinop (FACISAS)";MT;Privada;;;286;7.27;394;0.95;241;0.86;142;5.46;;
300;"Centro Universitário Tiradentes (FITS)";AL;Privada;0;0;287;7.16;273;3.12;146;2.11;338;1.93;;
301;"Centro Universitário de Barra Mansa (UBM)";RJ;Privada;0;0;288;7.15;164;5.08;;;330;2.07;;
302;"Centro Universitário do Cerrado-Patrocínio (UNICERP)";MG;Privada;;;289;7.12;257;3.41;;;239;3.71;;
303;"Faculdade de Campina Grande (FAC-CG)";PB;Privada;;;290;7.1;254;3.46;;;243;3.64;;
304;"Faculdades Integradas do Vale do Ribeira (FIVR)";SP;Privada;;;292;7.09;235;3.8;177;1.7;357;1.59;;
304;"Universidade de Sorocaba (UNISO)";SP;Privada;0;0;292;7.09;106;6.12;;;391;0.97;;
306;"Faculdade Delta (FACDELTA)";BA;Privada;;;294;7.05;369;1.4;268;0.51;160;5.14;;
307;"Faculdade Meta (FAMETA)";AC;Privada;;;295;7;374;1.31;;;129;5.69;;
308;"Centro Univeristário da Faculdade Estácio de Sá de Belo Horizonte (FESBH)";MG;Privada;;;297;6.95;278;3.03;171;1.78;326;2.14;;
309;"Centro Universitário Hermínio da Silveira (UNI IBMR)";RJ;Privada;;;298;6.94;155;5.24;213;1.23;419;0.47;;
310;"Faculdade Dom Bosco (FDB)";PR;Privada;;;299;6.93;202;4.4;167;1.83;406;0.7;;
311;"Faculdade Fasipe (FASIPE)";MT;Privada;;;301;6.91;370;1.38;;;138;5.53;;
312;"Faculdade Católica Rainha do Sertão (FCRS)";CE;Privada;0;0;302;6.88;323;2.22;287;0.26;201;4.4;;
313;"Faculdade Cidade de Patos de Minas (FPM)";MG;Privada;0;0;303;6.88;290;2.82;265;0.55;250;3.51;;
313;"Escola Superior de Tecnologia e Educação de Rio Claro (ESRC)";SP;Privada;;;303;6.88;186;4.68;;;323;2.2;;
315;"Faculdade de Jaguariúna (FAJ)";SP;Privada;;;305;6.84;157;5.2;;;354;1.64;;
316;"Universidade Nilton Lins (UNINILTONLINS)";AM;Privada;;;306;6.83;196;4.5;228;1.03;373;1.3;;
317;"Universidade Alto Vale do Rio do Peixe (UNIARP)";SC;Pública;;;307;6.76;363;1.51;301;0.08;158;5.17;;
318;"Centro Universitário São Camilo - Espírito Santo (SÃO CAMILO-ES)";ES;Privada;0;0;309;6.75;322;2.24;108;2.6;339;1.91;;
319;"Faculdade de Desenvolvimento do Rio Grande do Sul (FADERGS)";RS;Privada;;;310;6.74;207;4.31;;;310;2.43;;
319;"Faculdade Social da Bahia (FSBA)";BA;Privada;0;0;310;6.74;296;2.71;281;0.34;240;3.69;;
321;"Instituto Municipal de Ensino Superior de Catanduva (IMES CATANDUVA)";SP;Pública;;;312;6.72;129;5.7;253;0.71;428;0.31;;
322;"Centro Universitário Ritter dos Reis (UNIRITTER)";RS;Privada;;;313;6.71;76;6.66;;;442;0.05;;
323;"Instituto de Ensino Superior de Foz do Iguaçu (IESFI)";PR;Privada;;;315;6.68;358;1.6;;;163;5.08;;
324;"Faculdade Aliança (FACE)";PI;Privada;;;316;6.65;238;3.75;209;1.28;355;1.62;;
325;"Faculdade Guairacá (FAG)";PR;Privada;0;0;317;6.64;334;2.03;243;0.84;236;3.77;;
326;"Faculdade de Macapá (FAMA)";AP;Privada;;;318;6.63;429;0.32;264;0.56;126;5.75;;
327;"Centro Universitário de Rio Preto (UNIRP)";SP;Privada;;;319;6.58;224;4;;;302;2.58;;
328;"Faculdade Estácio de Sergipe (FASE)";SE;Privada;;;320;6.55;241;3.7;263;0.58;319;2.27;;
329;"Faculdade de Ensino Superior de Floriano (FAESF)";PI;Privada;;;321;6.53;270;3.18;;;259;3.35;;
329;"Faculdade Anhangüera de Campinas";SP;Privada;;;321;6.53;329;2.12;;;200;4.41;;
331;"Faculdade de Talentos Humanos (FACTHUS)";MG;Privada;;;323;6.53;172;4.93;;;356;1.6;;
332;"Centro Universitário Jorge Amado (UNIJORGE)";BA;Privada;0;0;324;6.51;211;4.23;247;0.78;362;1.5;;
333;"Faculdade da Cidade de Santa Luzia (FACSAL)";MG;Privada;;;325;6.42;153;5.27;;;381;1.15;;
334;"Faculdade Evangélica do Paraná (FEPAR)";PR;Privada;0;0;326;6.4;252;3.5;102;2.68;433;0.22;;
335;"Faculdade de Aracaju (FACAR)";SE;Privada;;;327;6.3;344;1.85;;;198;4.45;;
335;"Christus Faculdade do Piauí (CHRISFAPI)";PI;Privada;;;327;6.3;418;0.52;;;124;5.78;;
337;"Faculdade Padrão (PADRAO)";GO;Privada;;;329;6.28;243;3.66;199;1.41;378;1.21;;
338;"Faculdade Educacional de Araucária (FACEAR)";PR;Privada;;;331;6.21;245;3.62;135;2.25;426;0.34;;
339;"Centro Universitário Toledo (UNITOLEDO)";SP;Privada;;;332;6.15;277;3.05;;;273;3.1;;
340;"Universidade Municipal de São Caetano do Sul (USCS)";SP;Pública;;;333;6.14;174;4.9;;;376;1.24;;
341;"Faculdade Estácio de Sá de Ourinhos (FAESO)";SP;Privada;;;334;6.06;249;3.55;;;306;2.51;;
342;"Faculdade de Ensino Superior de Catalão (FACULDADE CESUC)";GO;Privada;;;335;6.04;321;2.26;272;0.46;261;3.32;;
343;"Faculdade dos Guararapes (FG)";PE;Privada;;;336;6.02;222;4.04;214;1.22;403;0.76;;
344;"Centro Universitário de Caratinga (UNEC)";MG;Privada;;;337;6.01;197;4.48;;;360;1.53;;
345;"Faculdade Estácio do Recife (FIR)";PE;Privada;0;0;338;5.98;306;2.53;184;1.61;343;1.84;;
346;"Faculdade Pitágoras de Betim (PITÁGORAS-BETIM)";MG;Privada;;;339;5.97;379;1.22;225;1.07;241;3.68;;
347;"Centro Universitário da Faculdade de Saúde, Ciências Humanas e Tecnológicas do Piauí (NOVAFAPI)";PI;Privada;0;0;340;5.97;332;2.06;168;1.82;329;2.09;;
348;"Centro Universitário Estácio da Bahia (FIB)";BA;Privada;;;341;5.96;167;5.02;282;0.33;411;0.61;;
349;"Centro Regional Universitário de Espírito Santo do Pinhal (UNIPINHAL)";SP;Privada;0;0;342;5.9;177;4.84;;;386;1.06;;
350;"Faculdade Santa Maria (FSM)";PB;Privada;0;0;343;5.89;387;1.08;233;0.97;232;3.84;;
351;"Faculdades Integradas do Vale do Iguaçu";PR;Privada;;;344;5.8;352;1.7;64;3.18;394;0.92;;
352;"Faculdade Estácio de Sá de Campo Grande (FESCG)";MS;Privada;;;345;5.75;345;1.83;232;0.98;282;2.94;;
353;"Faculdade Presidente Antônio Carlos de Ubá";MG;Privada;;;346;5.72;338;1.96;117;2.48;374;1.28;;
354;"Faculdade do Recife (FAREC)";PE;Privada;;;347;5.71;233;3.84;;;341;1.87;;
354;"Faculdade Presidente Antônio Carlos de Bom Despacho (FAPACBD)";MG;Privada;;;347;5.71;375;1.29;103;2.67;348;1.75;;
356;"Centro Universitário de Patos de Minas (UNIPAM)";MG;Privada;0;0;349;5.7;279;3.01;;;296;2.69;;
357;"Faculdade Pitágoras de Teixeira de Freitas (PIT TEIXEIRA)";BA;Privada;;;350;5.68;435;0.22;;;142;5.46;;
357;"Faculdade Piauiense (FAP)";PI;Privada;;;350;5.68;316;2.35;197;1.44;340;1.89;;
359;"Faculdades Integradas de Cassilândia (FIC)";MS;Privada;;;352;5.67;423;0.43;;;154;5.24;;
360;"Centro Universitário Padre Anchieta (UNIANCHIETA)";SP;Privada;;;354;5.64;259;3.37;166;1.84;421;0.43;;
361;"Faculdade de Ensino de Minas Gerais (FACEMG)";MG;Privada;;;355;5.58;216;4.14;;;365;1.44;;
362;"Centro Universitário Celso Lisboa (UCL)";RJ;Privada;0;0;356;5.57;182;4.75;279;0.37;420;0.45;;
363;"Faculdade Seama (SEAMA)";AP;Privada;;;357;5.56;382;1.17;291;0.21;213;4.18;;
363;"Instituto de Ensino e Pesquisa Objetivo (IEPO)";TO;Privada;;;357;5.56;444;0.05;150;2.05;253;3.46;;
365;"Faculdade de Integração do Sertão (FIS)";PE;Privada;;;359;5.54;281;2.98;;;303;2.56;;
366;"Faculdade de Ciências e Tecnologia do Maranhão (FACEMA)";MA;Privada;;;360;5.52;361;1.54;;;224;3.98;;
367;"Centro Universitário Nossa Senhora do Patrocínio (CEUNSP)";SP;Privada;0;0;361;5.5;319;2.3;83;2.93;430;0.27;;
368;"Universidade São Francisco (USF)";SP;Privada;0;0;362;5.46;230;3.89;;;358;1.57;0;0
369;"Centro Universitário de Formiga (UNIFORMG)";MG;Privada;;;363;5.38;276;3.07;;;317;2.31;;
369;"Faculdade Anhangüera de São José";SP;Privada;;;363;5.38;415;0.57;;;178;4.81;;
371;"Instituto de Ensino Superior de Alagoas (IESA)";AL;Privada;;;365;5.37;393;0.97;304;0.04;203;4.36;;
372;"Faculdade Educacional de Francisco Beltrão (FEFB)";PR;Privada;;;367;5.26;403;0.79;;;197;4.47;;
372;"Universidade Salgado de Oliveira (UNIVERSO)";RJ;Privada;0;0;367;5.26;262;3.32;250;0.75;379;1.19;;
374;"Faculdade de Tecnologia Intensiva (FATECI)";CE;Privada;;;369;5.25;251;3.52;278;0.38;370;1.35;;
375;"Universidade Católica de Petrópolis (UCP)";RJ;Privada;0;0;370;5.15;287;2.87;172;1.77;417;0.51;;
376;"Faculdade Maurício de Nassau de Maceió";AL;Privada;;;371;5.14;282;2.96;;;324;2.18;;
376;"Faculdade São Francisco de Barreiras (FASB)";BA;Privada;;;371;5.14;357;1.61;231;0.99;304;2.54;;
378;"Faculdade do Piauí (FAPI)";PI;Privada;;;374;5.05;439;0.14;234;0.95;225;3.96;;
379;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;0;0;375;5.02;312;2.42;;;301;2.6;;
380;"Faculdade Metropolitana da Grande Recife (UNESJ)";PE;Privada;;;376;5.01;170;4.97;;;443;0.04;;
381;"Faculdades Integradas dos Campos Gerais (CESCAGE)";PR;Privada;;;377;4.86;398;0.88;99;2.72;375;1.26;;
382;"Faculdades Integradas de Fernandópolis (FIFE)";SP;Privada;0;0;378;4.86;341;1.9;;;281;2.96;;
383;"Faculdades Unidas do Vale do Araguaia (UNIVAR)";MT;Privada;;;379;4.81;373;1.33;274;0.43;276;3.05;;
384;"Faculdade Anhanguera de Taubaté";SP;Privada;0;0;380;4.74;412;0.63;;;217;4.11;;
385;"Faculdade de Taquaritinga (FTGA)";SP;Privada;;;382;4.63;272;3.14;302;0.07;366;1.42;;
386;"Faculdade Estácio do Rio Grande do Norte (FATERN)";RN;Privada;0;0;384;4.55;378;1.24;215;1.2;328;2.11;;
387;"Faculdade Anhanguera de Limeira";SP;Privada;;;386;4.48;386;1.09;;;257;3.39;;
388;"Faculdade Tecsoma (FATEC)";MG;Privada;;;387;4.43;404;0.77;37;3.53;438;0.13;;
389;"Instituto Pernambucano de Ensino Superior (IPESU)";PE;Privada;;;388;4.37;266;3.25;299;0.11;389;1.01;;
390;"Faculdade Anhanguera de Pelotas";RS;Privada;;;389;4.36;435;0.22;;;215;4.14;;
391;"Instituto Batista de Ensino Superior de Alagoas (IBESA)";AL;Privada;;;390;4.35;405;0.75;;;245;3.6;;
392;"Faculdade Anhanguera de Santa Bárbara";SP;Privada;;;391;4.32;414;0.59;;;238;3.73;;
393;"Faculdade Anhanguera do Rio Grande";RS;Privada;;;392;4.25;428;0.34;;;228;3.91;;
394;"Universidade Paranaense (UNIPAR)";PR;Privada;0;0;393;4.23;307;2.51;207;1.31;422;0.41;;
395;"Faculdade Independente do Nordeste (FAINOR)";BA;Privada;0;0;394;4.21;327;2.15;210;1.27;401;0.79;;
396;"Faculdade Anhangüera de Piracicaba";SP;Privada;;;395;4.17;395;0.93;262;0.59;298;2.65;;
397;"Faculdade de Saúde de São Paulo (FASSP)";SP;Privada;;;396;4.16;385;1.11;289;0.24;289;2.81;;
398;"Faculdade Anhangüera de Bauru";SP;Privada;;;397;4.07;402;0.81;;;264;3.26;;
398;"Instituto Unificado de Ensino Superior Objetivo (IUESO)";GO;Privada;;;397;4.07;260;3.35;;;405;0.72;;
400;"Centro Universitário Moacyr Sreder Bastos (UNIMSB)";RJ;Privada;;;399;4;234;3.82;;;435;0.18;;
401;"Universidade do Estado de Minas Gerais (UEMG)";MG;Pública;;;400;3.95;274;3.1;;;398;0.85;;
402;"Instituto Tecnológico e das Ciências Sociais Aplicadas e da Saúde do Centro Educ. N. Srª Auxiliadora (ITCSAS/CENSA)";RJ;Privada;;;401;3.91;368;1.42;139;2.2;429;0.29;;
403;"Faculdade Natalense de Ensino e Cultura (FANEC)";RN;Privada;;;402;3.82;397;0.9;;;283;2.92;;
403;"Faculdade Anhanguera de Indaiatuba";SP;Privada;0;0;402;3.82;383;1.15;;;297;2.67;;
405;"Universidade Guarulhos (UNG)";SP;Privada;0;0;404;3.78;347;1.79;179;1.67;427;0.32;;
406;"Centro Universitário do Norte (UNINORTE)";AM;Privada;0;0;405;3.76;292;2.78;292;0.2;402;0.78;;
407;"Faculdade Anhanguera de Rio Claro";SP;Privada;;;406;3.68;430;0.31;;;258;3.37;;
408;"Universidade do Planalto Catarinense (UNIPLAC)";SC;Pública;0;0;407;3.67;354;1.67;;;334;2;;
409;"Centro Universitário Anhanguera de Campo Grande";MS;Privada;;;408;3.61;406;0.74;;;286;2.87;;
410;"Faculdade Interamericana de Porto Velho (UNIRON)";RO;Privada;0;0;409;3.57;362;1.53;283;0.31;349;1.73;;
411;"Centro Universitário do Sul de Minas (UNIS-MG)";MG;Privada;;;410;3.54;299;2.66;;;396;0.88;;
412;"Faculdade Anhangüera de Sorocaba (FSO)";SP;Privada;;;411;3.53;396;0.92;;;300;2.61;;
413;"Universidade Vale do Rio Doce (UNIVALE)";MG;Privada;0;0;412;3.5;302;2.6;;;395;0.9;;
414;"Universidade Severino Sombra (USS)";RJ;Privada;;;413;3.44;264;3.28;;;436;0.16;;
415;"Faculdade São Paulo (FSP)";RO;Privada;;;415;3.41;425;0.4;;;278;3.01;;
416;"Faculdade União Bandeirante (FUBSJ)";SC;Privada;;;416;3.01;438;0.16;;;287;2.85;;
417;"Faculdade Maurício de Nassau de Salvador (FMN SALVADOR)";BA;Privada;;;417;2.99;288;2.85;;;437;0.14;;
418;"Faculdade Adventista da Bahia (FADBA)";BA;Privada;;;418;2.98;311;2.44;;;415;0.54;;
419;"Faculdade de Educação e Meio Ambiente (FAEMA)";RO;Privada;;;419;2.97;377;1.26;;;350;1.71;;
420;"Faculdade Guaraí (FAG)";TO;Privada;;;420;2.92;445;0.04;;;285;2.88;;
421;"Faculdade Max Planck (FMP)";SP;Privada;0;0;421;2.83;343;1.87;;;392;0.96;;
422;"Faculdades Unidas Feira de Santana (UNISANTANA)";BA;Privada;;;422;2.82;295;2.73;;;440;0.09;;
423;"Faculdade Guilherme Guimbala (FGG)";SC;Privada;0;0;423;2.8;400;0.84;205;1.33;410;0.63;;
424;"Instituto Macapaense de Ensino Superior (IMMES)";AP;Privada;;;424;2.76;440;0.13;;;299;2.63;;
425;"Faculdade Internacional da Paraíba (FPB)";PB;Privada;;;425;2.73;340;1.92;;;400;0.81;;
426;"Abeu - Centro Universitário (UNIABEU)";RJ;Privada;;;426;2.67;331;2.08;305;0.03;414;0.56;;
427;"Faculdade Cidade de João Pinheiro (FCJP)";MG;Privada;;;427;2.59;384;1.13;;;364;1.46;;
428;"Faculdade de Ciências da Saúde Archimedes Theodoro (FAC - SAUDE ARTHE)";MG;Privada;;;428;2.49;446;0.02;;;308;2.47;;
429;"Faculdade da Cidade de Maceió (FACIMA)";AL;Privada;;;429;2.38;417;0.54;249;0.76;385;1.08;;
430;"Faculdade São Salvador (FSS)";BA;Privada;;;430;2.32;409;0.68;271;0.47;380;1.17;;
430;"Faculdade do Vale do Jaguaribe (FVJ)";CE;Privada;;;430;2.32;366;1.45;;;397;0.87;;
432;"Universidade José do Rosário Vellano (UNIFENAS)";MG;Privada;0;0;432;2.28;381;1.18;;;384;1.1;;
433;"Faculdade Anhanguera de Anápolis (FAAA)";GO;Privada;0;0;433;2.21;433;0.25;;;336;1.96;;
434;"Faculdade de Ciências, Saúde, Exatas e Jurídicas de Teresina (FACULDADE CEUT)";PI;Privada;0;0;434;2.02;411;0.65;221;1.12;431;0.25;;
435;"Faculdades Integradas Espírita (FIES)";PR;Privada;;;435;1.95;342;1.88;;;441;0.07;;
