Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
201;"Centro Federal de Educação Tecnológica de Minas Gerais (CEFET/MG)";MG;Pública;;;120;15.92;11;7.92;;;1;8;;
202;"Universidade Federal do Amapá (UNIFAP)";AP;Pública;0;0;121;15.9;352;5.15;258;2.75;1;8;;
203;"Faculdade Pitágoras de Londrina";PR;Privada;;;122;15.88;162;6.69;110;3.47;276;5.72;;
204;"Universidade Estadual do Centro Oeste (UNICENTRO)";PR;Pública;0;0;123;15.85;230;6.14;108;3.48;215;6.23;0;0
205;"Faculdade Delta (FACDELTA)";BA;Privada;;;124;15.79;178;6.56;239;2.84;195;6.39;;
206;"Faculdade Unime de Educação e Comunicação (FEC)";BA;Privada;0;0;126;15.77;170;6.63;180;3.13;241;6.01;;
207;"Faculdade Pitágoras de Belo Horizonte (FPAS)";MG;Privada;;;130;15.7;45;7.64;332;2.39;282;5.67;;
207;"Faculdades Unificadas de Iúna (FUI)";ES;Privada;;;130;15.7;316;5.44;359;2.26;1;8;;
209;"Faculdade Iseib de Betim (FISBE)";MG;Privada;;;132;15.68;185;6.51;583;1.17;1;8;;
210;"Faculdade Ateneu (FATE)";CE;Privada;;;133;15.67;42;7.67;;;1;8;;
211;"Instituto Nacional de Educação de Surdos (INES)";RJ;Pública;;;134;15.62;135;6.91;677;0.71;1;8;0;0
212;"Universidade de Cruz Alta (UNICRUZ)";RS;Privada;0;0;135;15.62;148;6.81;282;2.63;220;6.18;;
213;"Universidade Católica de Pelotas (UCPEL)";RS;Privada;0;0;138;15.59;223;6.2;122;3.41;245;5.98;;
214;"Universidade Vila Velha (UVV)";ES;Privada;0;0;139;15.58;137;6.9;9;3.96;397;4.72;0;0
215;"Faculdade Método de São Paulo (FAMESP)";SP;Privada;;;140;15.57;273;5.79;457;1.78;1;8;;
216;"Faculdade Doctum de Administração e Educação de Vitória (DOCTUM)";ES;Privada;;;141;15.53;220;6.22;554;1.31;1;8;;
217;"Faculdade de Ciências Humanas e Sociais de Igarassu (FACIG)";PE;Privada;;;142;15.51;257;5.92;114;3.45;225;6.14;;
218;"Universidade Federal de Roraima (UFRR)";RR;Pública;0;0;144;15.41;458;4.29;182;3.12;1;8;0;0
219;"Centro Universitário de Maringá (UNICESUMAR)";PR;Privada;0;0;146;15.37;108;7.13;282;2.63;289;5.61;;
220;"Faculdade Anchieta de Ensino Superior do Paraná (FAESP)";PR;Privada;;;147;15.34;210;6.3;219;2.94;230;6.1;0;0
221;"Centro Universitário Campos de Andrade (UNIANDRADE)";PR;Privada;;;148;15.29;135;6.91;101;3.51;379;4.87;;
222;"Centro Universitário Claretiano (CEUCLAR)";SP;Privada;0;0;149;15.27;149;6.8;324;2.43;237;6.04;;
222;"Faculdades Integradas Padre Albino (FIPA)";SP;Privada;;;149;15.27;303;5.55;50;3.76;247;5.96;;
222;"Faculdade Projeção de Sobradinho (FAPRO)";DF;Privada;;;149;15.27;123;7.01;770;0.26;1;8;;
225;"Universidade de Marília (UNIMAR)";SP;Privada;0;0;152;15.26;76;7.39;344;2.33;298;5.54;0;0
226;"Faculdade Anhanguera De Pindamonhangaba";SP;Privada;;;153;15.25;93;7.25;;;1;8;;
227;"Faculdade de Educação Tecnológica do Estado do Rio de Janeiro (FAETERJ TRÊS RIOS)";RJ;Pública;;;154;15.24;315;5.45;455;1.79;1;8;;
228;"Faculdade Pitágoras de Linhares";ES;Privada;;;155;15.19;134;6.92;365;2.23;237;6.04;;
229;"Faculdade Projeção do Guará";DF;Privada;;;156;15.12;109;7.12;;;1;8;;
230;"Universidade Federal do Oeste do Pará (UFOPA)";PA;Pública;0;0;157;15.09;144;6.84;772;0.25;1;8;;
231;"Centro Universitário Estácio da Bahia (FIB)";BA;Privada;;;158;15.06;71;7.43;204;3.01;409;4.62;;
232;"Faculdade Maria Milza - Campus Factae (FAMAM-FACTAE)";BA;Privada;;;159;15.05;444;4.41;280;2.64;1;8;;
233;"Faculdade Brasileira de Tecnologia (FBT)";SE;Privada;;;160;14.99;188;6.48;202;3.02;304;5.49;;
234;"Faculdades Integradas de Ourinhos (FIO)";SP;Privada;0;0;161;14.89;226;6.17;233;2.87;261;5.85;;
235;"Universidade da Região de Joinville (UNIVILLE)";SC;Pública;0;0;163;14.83;193;6.44;178;3.14;333;5.25;;
236;"Faculdade Metropolitana de Camaçari (FAMEC)";BA;Privada;0;0;164;14.79;92;7.26;299;2.55;365;4.98;;
237;"Faculdades Pitágoras Unidade Guarapari (FIPAG)";ES;Privada;;;165;14.76;323;5.39;145;3.3;234;6.07;;
238;"Faculdade São José (FSJ)";RJ;Privada;;;166;14.73;6;7.96;192;3.07;520;3.7;;
239;"Centro Universitário Una (UNA)";MG;Privada;0;0;167;14.72;86;7.31;202;3.02;436;4.39;;
240;"Faculdade Jardins (FAJAR)";SE;Privada;;;168;14.68;164;6.68;;;1;8;;
241;"Centro Universitário Planalto do Distrito Federal (UNIPLAN)";DF;Privada;;;169;14.66;167;6.65;97;3.53;426;4.48;;
242;"Faculdade Projeção de Ceilândia (FACEB)";DF;Privada;;;171;14.56;197;6.41;793;0.15;1;8;;
243;"Faculdade Maurício de Nassau de Caruaru (FMN Caruaru)";PE;Privada;121;7.2;677;7.26;490;4.03;;;576;3.23;;
243;"Faculdade Araguaia (FARA)";GO;Privada;;;173;14.46;201;6.38;453;1.8;209;6.28;;
243;"Instituto Master De Ensino Presidente Antônio Carlos (IMEPAC)";MG;Privada;;;173;14.46;207;6.33;194;3.06;354;5.07;;
246;"Centro Universitário Carioca (UNICARIOCA)";RJ;Privada;;;175;14.45;49;7.61;171;3.17;523;3.67;;
247;"Faculdade de Hortolândia (FACH)";SP;Privada;;;176;14.43;194;6.43;;;1;8;;
248;"Faculdade Cenecista de Osório (FACOS)";RS;Privada;;;177;14.4;140;6.87;173;3.16;439;4.37;;
249;"Faculdade de Minas Bh (FAMINAS-BH)";MG;Privada;;;178;14.32;91;7.27;103;3.5;538;3.55;;
250;"Faculdade Casa Branca (FACAB)";SP;Privada;;;179;14.31;441;4.43;437;1.88;1;8;;
251;"Centro Universitário de Belo Horizonte (UNI-BH)";MG;Privada;0;0;181;14.28;145;6.83;134;3.35;471;4.1;;
252;"Universidade do Extremo Sul Catarinense (UNESC)";SC;Privada;0;0;185;14.15;365;5.05;268;2.7;194;6.4;;
252;"Centro Universitário do Leste de Minas Gerais (UNILESTEMG)";MG;Privada;0;0;185;14.15;254;5.95;29;3.86;442;4.34;0;0
254;"Universidade de Santa Cruz do Sul (UNISC)";RS;Privada;0;0;187;14.14;102;7.18;184;3.11;502;3.85;;
255;"Centro Universitário de Votuporanga (UNIFEV)";SP;Privada;0;0;189;14.13;300;5.57;167;3.19;318;5.37;;
256;"Faculdades Integradas Olga Mettig (FAMETTIG)";BA;Privada;0;0;190;14.11;234;6.11;;;1;8;;
256;"Faculdade Paulista de Pesquisa e Ensino Superior (FAPPES)";SP;Privada;;;190;14.11;234;6.11;;;1;8;;
258;"Faculdades Integradas de Patos (FIP)";PB;Privada;121;7.2;699;6.9;531;3.7;389;2.11;834;1.09;;
259;"Faculdade de Ciências Econômicas e Administrativas Santa Rita de Cássia (FACEAS)";SP;Privada;;;192;14.1;350;5.17;632;0.93;1;8;;
260;"Centro Universitário Metodista Izabela Hendrix (CEUNIH)";MG;Privada;;;193;14.09;125;6.99;258;2.75;441;4.35;;
261;"Faculdade Atenas Maranhense (FAMA)";MA;Privada;;;195;14.01;325;5.37;348;2.31;202;6.33;;
262;"Centro Universitário do Norte (UNINORTE)";AM;Privada;121;7.2;719;6.72;530;3.71;731;0.45;657;2.56;;
263;"Faculdade de Administração e Ciências Contábeis de São Roque (FACCSR)";SP;Privada;;;196;13.92;410;4.68;568;1.24;1;8;;
263;"Faculdade Santa Rita (FASAR)";MG;Privada;;;196;13.92;347;5.19;60;3.71;360;5.02;;
265;"Centro Universitário Fluminense (UNIFLU)";RJ;Privada;0;0;198;13.86;521;3.78;396;2.08;1;8;;
266;"Faculdades Integradas Iesgo (IESGO)";GO;Privada;;;200;13.76;127;6.98;688;0.66;228;6.12;;
267;"Faculdade Pitágoras de Uberlândia (PIT UBERLÂNDIA)";MG;Privada;0;0;202;13.72;72;7.42;;;206;6.3;;
267;"Faculdade Nossa Senhora Aparecida (FANAP)";GO;Privada;0;0;202;13.72;109;7.12;657;0.81;268;5.79;;
269;"Centro de Ensino Superior de Uberaba (CESUBE)";MG;Privada;;;205;13.66;47;7.63;;;239;6.03;;
269;"Centro Universitário Moura Lacerda (CUML)";SP;Privada;0;0;205;13.66;77;7.38;245;2.81;547;3.47;;
271;"Centro Universitário Serra dos Órgãos (UNIFESO)";RJ;Privada;;;207;13.62;286;5.69;426;1.93;242;6;;
272;"Faculdades Integradas de Tangará da Serra (FITS)";MT;Privada;0;0;210;13.55;234;6.11;437;1.88;295;5.56;;
273;"Instituto Superior de Educação do Vale do Juruena (AJES)";MT;Privada;;;211;13.54;360;5.09;231;2.88;294;5.57;;
273;"Faculdade Evangélica (FE)";DF;Privada;;;211;13.54;374;4.97;706;0.57;1;8;;
275;"Centro Universitário de Mineiros (UNIFIMES)";GO;Pública;;;213;13.51;331;5.32;784;0.19;1;8;;
276;"Faculdade Batista Brasileira (FBB)";BA;Privada;;;214;13.49;500;3.95;507;1.54;1;8;;
277;"Faculdades Integradas Simonsen (FIS)";RJ;Privada;0;0;217;13.44;143;6.85;599;1.09;303;5.5;;
278;"Instituto Superior de Educação Professor Aldo Muylaert (ISEPAM)";RJ;Pública;;;219;13.41;612;3.04;336;2.37;1;8;;
279;"Centro Universitário La Salle (UNILASALLE)";RS;Privada;;;220;13.39;59;7.53;165;3.2;645;2.66;;
280;"Instituto Aphonsiano de Ensino Superior (IAESUP)";GO;Privada;;;221;13.37;520;3.79;498;1.58;1;8;;
281;"Faculdades Integradas Rui Barbosa (FIRB)";SP;Privada;;;222;13.36;457;4.3;605;1.06;1;8;;
282;"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)";PR;Pública;;;223;13.35;328;5.35;;;1;8;;
283;"Centro Universitário de Itajubá (FEPI)";MG;Privada;0;0;226;13.28;342;5.23;85;3.59;428;4.46;;
284;"Faculdade de Ciências Jurídicas e Sociais Aplicadas do Araguaia (FACULDADES CATHEDRAL)";MT;Privada;0;0;229;13.23;342;5.23;;;1;8;;
285;"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF Goiano)";GO;Pública;;;230;13.21;345;5.21;;;1;8;;
286;"Faculdades Integradas do Brasil (FACBRASIL)";PR;Privada;;;231;13.2;313;5.47;159;3.23;423;4.5;;
287;"Faculdade Cnec Campo Largo (FACECLA)";PR;Privada;;;232;13.16;268;5.83;40;3.81;542;3.52;;
288;"Centro Universitário Metodista (IPA)";RS;Privada;;;233;13.09;180;6.55;99;3.52;602;3.02;;
289;"Faculdade São Geraldo (FSG)";ES;Privada;;;234;13.08;276;5.77;159;3.23;474;4.08;;
289;"Faculdade Visconde de Cairú (FAVIC)";BA;Privada;;;234;13.08;257;5.92;328;2.41;393;4.75;;
291;"Centro Universitário Toledo (UNITOLEDO)";SP;Privada;0;0;236;13.06;188;6.48;332;2.39;461;4.19;;
292;"Centro Universitário São Camilo (SAO CAMILO)";SP;Privada;0;0;237;13.01;229;6.15;54;3.74;590;3.12;;
293;"Centro Universitário Central Paulista (UNICEP)";SP;Privada;;;238;12.97;48;7.62;229;2.89;669;2.46;;
294;"Faculdade Educacional de Arapoti (FATI)";PR;Privada;;;239;12.94;770;1.76;169;3.18;1;8;;
295;"Faculdade do Maranhão (FACAM-MA)";MA;Privada;;;240;12.93;406;4.71;204;3.01;338;5.21;;
296;"Faculdade Integrada da Grande Fortaleza (FGF)";CE;Privada;;;242;12.88;385;4.88;;;1;8;;
296;"Centro Universitário Euro-Americano (UNIEURO)";DF;Privada;0;0;242;12.88;385;4.88;;;1;8;;
296;"Faculdade Projeção (FAPRO)";DF;Privada;;;242;12.88;385;4.88;;;1;8;;
299;"Centro Universitário Fieo (UNIFIEO)";SP;Privada;;;245;12.87;112;7.1;192;3.07;640;2.7;0;0
300;"Faculdade Fortium";DF;Privada;;;246;12.85;296;5.61;515;1.5;274;5.74;;
301;"Faculdade Metropolitana de Manaus (FAMETRO)";AM;Privada;0;0;249;12.77;95;7.24;750;0.36;342;5.17;;
302;"Universidade Metodista de Piracicaba (UNIMEP)";SP;Privada;0;0;251;12.73;56;7.55;272;2.68;664;2.5;0;0
303;"Centro Universitário Sant´Anna (UNISANT'ANNA)";SP;Privada;0;0;252;12.72;231;6.13;581;1.18;313;5.41;;
303;"Centro Universitário Assunção (UNIFAI)";SP;Privada;0;0;252;12.72;288;5.67;206;3;477;4.05;;
305;"Faculdade de Filosofia e Ciências Humanas de Goiatuba (FAFICH)";GO;Pública;;;255;12.69;425;4.56;797;0.13;1;8;;
306;"Faculdade Alfredo Nasser (FAN)";GO;Privada;;;256;12.67;424;4.57;377;2.17;251;5.93;;
307;"Centro Universitário da Grande Dourados (UNIGRAN)";MS;Privada;0;0;257;12.66;130;6.95;560;1.28;432;4.43;0;0
308;"Faculdade Tobias Barreto (FTB)";SE;Privada;;;258;12.65;82;7.34;;;325;5.31;;
309;"Universidade de Itaúna (UI)";MG;Privada;;;259;12.63;190;6.47;151;3.27;617;2.89;;
310;"Faculdade Serigy (FASERGY)";SE;Privada;0;0;260;12.61;249;5.99;404;2.04;413;4.58;;
311;"Faculdade Anglo-Americano de Passo Fundo (FAAPF)";RS;Privada;;;261;12.61;575;3.34;562;1.27;1;8;;
311;"Faculdade Pitágoras de Ipatinga (FPI)";MG;Privada;;;261;12.61;206;6.34;;;210;6.27;;
313;"Instituto Superior de Educação de São Paulo (SINGULARIDADES/ISESP)";SP;Privada;0;0;263;12.59;464;4.24;15;3.93;433;4.42;;
314;"Faculdade Estácio de Sá de Ourinhos (FAESO)";SP;Privada;;;264;12.58;53;7.58;;;363;5;;
315;"Faculdade de Educação São Luís (FESL)";SP;Privada;;;265;12.57;339;5.26;157;3.24;475;4.07;;
316;"Faculdade Montes Belos (FMB)";GO;Privada;;;267;12.5;243;6.04;712;0.54;252;5.92;;
317;"Centro Universitário do Instituto de Educação Superior de Brasília (IESB)";DF;Privada;0;0;268;12.48;337;5.27;538;1.39;264;5.82;0;0
318;"Universidade Nilton Lins (UNINILTONLINS)";AM;Privada;121;7.2;819;5.27;761;1.83;762;0.3;587;3.14;;
319;"Centro Universitário Municipal de São José (USJ)";SC;Pública;;;269;12.43;117;7.06;301;2.54;625;2.83;;
320;"Faculdade São Braz (FSB)";PR;Privada;;;270;12.41;307;5.52;13;3.94;610;2.95;;
321;"Faculdade de Ciências de Timbaúba (FACET)";PE;Privada;0;0;272;12.36;743;1.98;334;2.38;1;8;;
322;"União das Faculdades dos Grandes Lagos (UNILAGO)";SP;Privada;;;273;12.35;475;4.15;439;1.87;202;6.33;;
322;"Faculdade Sul Brasil (FASUL)";PR;Privada;;;273;12.35;578;3.32;85;3.59;310;5.44;;
324;"Faculdade Integrada Brasil Amazonia (FIBRA)";PA;Privada;0;0;275;12.33;241;6.05;250;2.79;545;3.49;;
324;"Faculdade de Tecnologia Carlos Drummond de Andrade (CSET DRUMMOND)";SP;Privada;;;275;12.33;139;6.88;13;3.94;784;1.51;;
326;"Centro Universitário Fundação de Ensino Octávio Bastos (UNIFEOB)";SP;Privada;0;0;277;12.27;347;5.19;373;2.19;376;4.89;;
327;"Centro Universitário Unifafibe (FAFIBE)";SP;Privada;;;278;12.25;246;6.01;116;3.44;628;2.8;;
327;"Escola de Ensino Superior Fabra (FABRA)";ES;Privada;;;278;12.25;399;4.77;247;2.8;401;4.68;;
327;"Faculdade Una de Betim (UNA)";MG;Privada;;;278;12.25;501;3.94;180;3.13;341;5.18;;
327;"Faculdades Integradas de Paranaíba (FIPAR)";MS;Privada;;;278;12.25;487;4.06;784;0.19;1;8;;
331;"Faculdade Politec (FAP)";SP;Privada;;;282;12.23;408;4.7;77;3.63;496;3.9;;
332;"Centro Universitário Moacyr Sreder Bastos (UNIMSB)";RJ;Privada;0;0;284;12.22;220;6.22;418;1.97;480;4.03;;
333;"Centro de Ensino Superior de Valença (CESVA)";RJ;Privada;;;285;12.21;252;5.96;391;2.1;465;4.15;;
334;"Faculdade Aldete Maria Alves (FAMA)";MG;Privada;;;287;12.17;535;3.67;301;2.54;247;5.96;;
335;"Faculdade Literatus (FAL)";AM;Privada;;;288;12.13;302;5.56;289;2.6;487;3.97;;
336;"Centro Universitário Capital (UNICAPITAL)";SP;Privada;0;0;289;12.12;191;6.46;587;1.15;422;4.51;;
337;"Faculdade Integração Tiete (FIT)";SP;Privada;;;290;12.11;379;4.93;476;1.69;304;5.49;;
338;"Faculdades Integradas do Vale do Ivaí";PR;Privada;;;291;12.1;289;5.66;653;0.83;289;5.61;;
339;"Instituto Superior de Educação Ocidente (OCIDEMNTE)";BA;Privada;;;292;12.07;298;5.59;5;3.98;664;2.5;;
340;"Faculdade Caraguá";SP;Privada;;;293;12.03;159;6.72;;;325;5.31;;
341;"Faculdade de Tecnologia e Negócios Carlos Drummond de Andrade (FTNCDA)";SP;Privada;;;294;12.02;192;6.45;215;2.96;651;2.61;;
342;"Faculdade do Médio Parnaíba";PI;Privada;;;296;11.99;495;3.99;;;1;8;;
343;"Instituto Superior de Educação Ivoti (ISEI)";RS;Privada;0;0;297;11.98;173;6.6;11;3.95;793;1.43;0;0
344;"Faculdade Educacional de Colombo (FAEC)";PR;Privada;;;299;11.93;823;1.33;289;2.6;1;8;;
345;"Faculdade Morumbi Sul (FMS)";SP;Privada;;;300;11.92;607;3.08;21;3.9;370;4.94;;
346;"Centro Univeristário da Faculdade Estácio de Sá de Belo Horizonte (FESBH)";MG;Privada;;;301;11.9;275;5.78;665;0.77;321;5.35;;
346;"Universidade Estadual de Mato Grosso do Sul (UEMS)";MS;Pública;0;0;301;11.9;156;6.74;136;3.34;747;1.82;;
348;"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFG)";GO;Pública;;;303;11.89;508;3.89;;;1;8;;
349;"Faculdade Cidade do Salvador (FCS)";BA;Privada;;;304;11.87;459;4.28;406;2.03;295;5.56;;
350;"Faculdade Reges de Osvaldo Cruz";SP;Privada;;;306;11.83;293;5.63;702;0.59;289;5.61;;
350;"Faculdade de Ciências Humanas e Sociais (FUCAMP)";MG;Privada;;;306;11.83;300;5.57;768;0.27;243;5.99;;
352;"Faculdade de Ilha Solteira (FAISA)";SP;Privada;;;308;11.82;877;0.89;221;2.93;1;8;;
353;"Faculdade Anglo-Americano de Caxias do Sul (FAACS)";RS;Privada;;;309;11.81;435;4.48;523;1.46;258;5.87;;
354;"Faculdade Avec de Vilhena (AVEC)";RO;Privada;;;310;11.78;567;3.41;747;0.37;1;8;;
355;"Faculdade Martha Falcão (FMF)";AM;Privada;0;0;311;11.77;398;4.78;509;1.53;307;5.46;;
356;"Faculdade Escritor Osman da Costa Lins (FACOL)";PE;Privada;;;312;11.76;394;4.81;727;0.47;184;6.48;;
357;"Faculdade Pedro Ii (FAPE2)";MG;Privada;;;313;11.71;344;5.22;91;3.56;613;2.93;;
358;"Faculdade Montessoriano de Salvador (FAMA)";BA;Privada;;;314;11.69;554;3.51;478;1.68;182;6.5;;
358;"Faculdades Integradas Campo-Grandenses (FIC)";RJ;Privada;;;314;11.69;215;6.26;373;2.19;575;3.24;;
360;"Centro Universitário Padre Anchieta (UNIANCHIETA)";SP;Privada;0;0;316;11.68;146;6.82;89;3.57;810;1.29;;
361;"Instituto de Ensino Superior Franciscano (IESF)";MA;Privada;;;318;11.63;361;5.08;677;0.71;262;5.84;;
362;"Faculdade da Fundação Educacional Araçatuba (FAC-FEA)";SP;Privada;;;319;11.62;294;5.62;27;3.87;709;2.13;;
362;"Centro Universitário de Anápolis (UNIEVANGÉLICA)";GO;Privada;0;0;319;11.62;478;4.13;287;2.61;378;4.88;;
362;"Faculdades Atibaia (FAAT)";SP;Privada;;;319;11.62;330;5.33;25;3.88;675;2.41;;
365;"Faculdade da Aldeia de Carapicuíba (FALC)";SP;Privada;0;0;322;11.61;400;4.76;686;0.67;220;6.18;;
366;"Faculdade Alfa (FA)";SP;Privada;;;323;11.57;475;4.15;188;3.09;444;4.33;;
367;"Faculdade de Castanhal (FCAT)";PA;Privada;;;325;11.56;326;5.36;501;1.57;407;4.63;;
368;"Escola Superior Batista do Amazonas (ESBAM)";AM;Privada;0;0;326;11.53;172;6.61;793;0.15;391;4.77;;
369;"Faculdade Inedi (CESUCA)";RS;Privada;;;327;11.53;84;7.33;145;3.3;857;0.9;;
370;"Faculdade de Vargem Grande Paulista";SP;Privada;;;328;11.49;393;4.82;383;2.14;420;4.53;;
371;"Instituto de Educação Superior Presidente Kennedy - Centro de Formação de Profissionais de Educação (IFESP)";RN;Pública;;;329;11.49;557;3.49;;;1;8;;
372;"Instituto Superior de Educação União das Américas (UNIAMÉRICA)";PR;Privada;;;330;11.48;542;3.61;330;2.4;306;5.47;;
373;"Centro Universitário Cândido Rondon (UNIRONDON)";MT;Privada;;;331;11.46;228;6.16;616;1.01;448;4.29;;
374;"Faculdade de Educação da Serra (FASE)";ES;Privada;;;333;11.45;562;3.45;;;1;8;;
375;"Faculdade de Presidente Epitácio (FAPE)";SP;Privada;;;334;11.44;609;3.07;219;2.94;311;5.43;;
376;"Universidade Alto Vale do Rio do Peixe (UNIARP)";SC;Pública;;;335;11.43;340;5.25;577;1.2;365;4.98;0;0
377;"Universidade do Contestado (UNC)";SC;Pública;0;0;336;11.42;517;3.81;533;1.41;218;6.2;;
378;"Centro Universitário Internacional (UNINTER)";PR;Privada;0;0;337;11.4;176;6.58;426;1.93;617;2.89;;
379;"Faculdade de Ensino Superior Dom Bosco (FACDOMBOSCO)";PR;Privada;;;338;11.39;756;1.87;511;1.52;1;8;;
379;"Faculdade Projeção (FAPRO)";DF;Privada;;;338;11.39;363;5.06;782;0.2;227;6.13;;
381;"Faculdades Integradas de Santa Fé do Sul (FUNEC)";SP;Pública;;;340;11.38;349;5.18;756;0.33;258;5.87;;
382;"Centro Universitário de Barra Mansa (UBM)";RJ;Privada;;;341;11.36;480;4.11;36;3.83;553;3.42;;
383;"Faculdade Meta (FAMETA)";AC;Privada;0;0;343;11.28;482;4.1;558;1.29;255;5.89;;
384;"Faculdade de Educação de Nova Andradina (FENA)";MS;Privada;;;344;11.27;766;1.79;519;1.48;1;8;;
384;"Instituto Superior de Educação Ibituruna (ISEIB)";MG;Privada;0;0;344;11.27;558;3.48;527;1.44;200;6.35;;
386;"Faculdade José Augusto Vieira (FJAV)";SE;Privada;;;346;11.26;585;3.26;;;1;8;;
387;"Faculdade de Ensino Superior do Centro do Paraná (UCP)";PR;Privada;;;347;11.24;588;3.24;;;1;8;;
388;"Faculdades Integradas de Três Lagoas (AEMS)";MS;Privada;;;348;11.24;272;5.8;752;0.35;352;5.09;;
389;"Centro Universitário do Sul de Minas (UNIS-MG)";MG;Privada;;;349;11.23;453;4.33;44;3.79;591;3.11;;
390;"Faculdade Presidente Antônio Carlos de Teófilo Otoni (FUNEES Teófilo Otoni)";MG;Privada;;;350;11.22;848;1.13;394;2.09;1;8;;
390;"Faculdade Noroeste (FAN)";GO;Privada;;;350;11.22;355;5.13;;;231;6.09;;
392;"Faculdade Atenas";MG;Privada;;;352;11.2;106;7.15;;;477;4.05;;
393;"Centro Universitário de Formiga (UNIFORMG)";MG;Privada;121;7.2;880;3.93;665;2.61;;;807;1.32;;
394;"Universidade do Vale do Sapucaí (UNIVÁS)";MG;Privada;0;0;354;11.12;181;6.54;731;0.45;468;4.13;;
395;"Centro Universitário Metodista Bennett (BENNETT)";RJ;Privada;;;356;11.11;35;7.72;;;557;3.39;;
396;"Instituto de Ensino Superior Cenecista (INESC)";MG;Privada;;;357;11.1;630;2.9;169;3.18;360;5.02;;
397;"Centro Universitário de Ensino Superior do Amazonas (CIESA)";AM;Privada;;;358;11.09;247;6;651;0.84;453;4.25;;
398;"Escola Superior de Tecnologia e Educação de Rio Claro (ESRC)";SP;Privada;;;360;11.08;366;5.04;245;2.81;576;3.23;;
399;"Faculdades Integradas Maria Imaculada (FIMI)";SP;Privada;0;0;361;11.06;602;3.12;379;2.16;269;5.78;;
400;"Faculdade Educacional da Lapa (FAEL)";PR;Privada;;;362;11.04;644;2.78;770;0.26;1;8;;
400;"Universidade Castelo Branco (UCB)";RJ;Privada;0;0;362;11.04;277;5.76;33;3.84;792;1.44;;
400;"Faculdades Integradas Ipiranga (FAINTIPI)";PA;Privada;0;0;362;11.04;504;3.92;394;2.09;359;5.03;;
403;"Centro Universitário Geraldo Di Biase (UGB)";RJ;Privada;;;365;11;337;5.27;;;275;5.73;;
404;"Faculdade Santa Emília";PE;Privada;;;367;10.97;244;6.03;52;3.75;822;1.19;;
405;"Faculdade Sumaré (ISES)";SP;Privada;;;368;10.96;379;4.93;330;2.4;528;3.63;;
406;"Faculdade de Educação São Francisco (FAESF)";MA;Privada;0;0;369;10.95;623;2.95;;;1;8;;
406;"Centro Universitário da Fundação Educacional de Barretos (UNIFEB)";SP;Privada;;;369;10.95;263;5.87;363;2.24;623;2.84;;
408;"Faculdade de Educação de Jaru (UNICENTRO)";RO;Privada;;;371;10.94;718;2.18;667;0.76;1;8;;
409;"Faculdade de Ensino Superior da Amazônia Reunida (FESAR)";PA;Privada;;;372;10.92;549;3.55;461;1.76;289;5.61;;
410;"Faculdade Estácio Cotia (FAAC)";SP;Privada;;;373;10.89;307;5.52;254;2.77;652;2.6;;
411;"Faculdade de Filosofia Ciências e Letras de Ituverava (FFCL)";SP;Privada;0;0;375;10.87;218;6.24;132;3.36;813;1.27;;
412;"Faculdade Icesp (ICESP)";DF;Privada;;;376;10.86;314;5.46;597;1.1;447;4.3;;
413;"Faculdade Alvorada de Tecnologia e Educação de Maringá (FACULDADE ALVORADA)";PR;Privada;;;377;10.85;222;6.21;638;0.9;515;3.74;;
414;"União das Escolas do Grupo Faimi de Educação (FAIMI)";SP;Privada;;;378;10.84;438;4.45;215;2.96;552;3.43;;
415;"Faculdade Seqüencial";SP;Privada;;;379;10.83;332;5.31;99;3.52;725;2;;
416;"Faculdade de Formação de Professores de Afogados da Ingazeira (FAFOPAI)";PE;Pública;0;0;380;10.82;946;0.33;311;2.49;1;8;;
416;"Instituto de Ensino Superior de Londrina (INESUL)";PR;Privada;;;380;10.82;763;1.82;618;1;1;8;;
418;"Instituto Superior de Educação Programus (ISEPRO)";PI;Privada;;;382;10.79;658;2.67;799;0.12;1;8;;
419;"Centro Universitário do Espírito Santo (UNESC)";ES;Privada;;;383;10.78;438;4.45;75;3.64;641;2.69;;
420;"Faculdade de Ciências Gerenciais de São Gotardo (CESG)";MG;Privada;0;0;385;10.75;419;4.61;328;2.41;516;3.73;;
421;"Faculdade Flamingo";SP;Privada;;;388;10.74;245;6.02;675;0.72;483;4;;
422;"Faculdade de Pimenta Bueno (FAP)";RO;Privada;;;389;10.71;628;2.91;464;1.75;236;6.05;;
423;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;0;0;390;10.69;467;4.22;212;2.97;544;3.5;;
424;"Faculdade de Filosofia Ciências e Letras Souza Marques (FFCLSM)";RJ;Privada;;;391;10.68;597;3.16;64;3.69;504;3.83;;
425;"Centro Universitário Uniseb (UNISEB)";SP;Privada;;;392;10.67;284;5.7;527;1.44;540;3.53;;
