Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
197;"Faculdade da Amazônia Ocidental (FAAO)";AC;Privada;0;0;188;8.04;262;1.11;144;1.08;82;5.85;;
198;"Centro Universitário de Rio Preto (UNIRP)";SP;Privada;;;189;8.03;192;2.96;45;3.1;228;1.97;;
199;"Universidade Norte do Paraná (UNOPAR)";PR;Privada;0;0;191;7.75;203;2.67;;;111;5.08;;
200;"Centro Universitário Anhanguera de Niterói (UNIAN)";RJ;Privada;0;0;192;7.67;201;2.72;186;0.22;124;4.73;;
201;"Universidade da Amazônia (UNAMA)";PA;Privada;0;0;193;7.64;193;2.93;116;1.65;187;3.06;0;0
202;"Universidade Anhanguera de São Paulo (UNIAN)";SP;Privada;0;0;195;7.6;183;3.2;174;0.47;154;3.93;;
203;"Centro Universitário do Distrito Federal (UDF)";DF;Privada;0;0;196;7.58;52;6.65;;;267;0.93;;
204;"Universidade de Itaúna (UI)";MG;Privada;0;0;197;7.56;163;3.72;165;0.65;182;3.19;0;0
205;"Faculdade Avantis (AVANTIS)";SC;Privada;;;198;7.55;202;2.69;;;119;4.86;;
206;"Centro Universitário Monte Serrat (UNIMONTE)";SP;Privada;;;199;7.51;70;6.18;;;252;1.33;;
207;"Faculdades Integradas de Três Lagoas (AEMS)";MS;Privada;;;200;7.49;228;2.01;;;96;5.48;;
208;"Centro Universitário Metodista Bennett (BENNETT)";RJ;Privada;0;0;201;7.34;26;7.34;;;;;;
209;"Universidade de Cruz Alta (UNICRUZ)";RS;Privada;;;202;7.26;138;4.38;180;0.35;207;2.53;;
210;"Centro Universitário de Araraquara (UNIARA)";SP;Privada;;;203;7.2;146;4.17;154;0.88;221;2.15;;
211;"Centro Universitário Tiradentes (FITS)";AL;Privada;;;204;7.17;89;5.68;;;246;1.49;;
212;"Centro Universitário Dinâmica das Cataratas (UDC)";PR;Privada;;;205;7.16;245;1.56;187;0.2;99;5.4;;
213;"Faculdade Damas da Instrução Cristã (FADIC)";PE;Privada;0;0;206;7.11;81;5.89;145;1.06;296;0.16;;
214;"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)";RS;Privada;;;207;7.08;210;2.48;85;2.29;215;2.31;;
215;"Faculdades Integradas de Patos (FIP)";PB;Privada;;;208;7.05;204;2.64;;;136;4.41;;
216;"Centro Universitário Luterano de Ji-Paraná (CEULJI/ULBRA)";RO;Privada;0;0;209;7.04;284;0.53;171;0.53;77;5.98;;
217;"Faculdade Presidente Antônio Carlos (FAPAC)";TO;Privada;;;210;6.97;170;3.54;;;173;3.43;;
218;"Centro Universitário Moura Lacerda (CUML)";SP;Privada;0;0;211;6.95;95;5.52;140;1.16;292;0.27;0;0
219;"Faculdade São Francisco de Assis (UNIFIN)";RS;Privada;;;212;6.9;109;5.15;;;236;1.75;;
220;"Universidade Santa Úrsula (USU)";RJ;Privada;;;213;6.87;154;3.96;108;1.82;261;1.09;;
221;"Centro Universitário Leonardo da Vinci (UNIASSELVI)";SC;Privada;0;0;215;6.82;231;1.93;132;1.33;168;3.56;;
222;"Universidade Católica Dom Bosco (UCDB)";MS;Privada;0;0;216;6.7;190;3.01;;;163;3.69;;
223;"Centro Universitário de Lavras (UNILAVRAS)";MG;Privada;;;217;6.64;115;4.99;;;240;1.65;;
224;"Centro Universitário do Espírito Santo (UNESC)";ES;Privada;0;0;218;6.62;156;3.91;;;200;2.71;;
225;"Faculdade de Tecnologia Tecbrasil (Ftec Caxias)";RS;Privada;0;0;219;6.57;177;3.35;;;181;3.22;;
226;"Centro Universitário de Araras (UNAR)";SP;Privada;;;220;6.54;158;3.86;166;0.63;225;2.05;;
227;"Faculdade de Macapá (FAMA)";AP;Privada;;;221;6.4;279;0.66;;;86;5.74;;
227;"Faculdade de Juazeiro do Norte (FJN)";CE;Privada;;;221;6.4;234;1.85;;;131;4.55;;
229;"Faculdades Integradas de Aracruz (FAACZ)";ES;Privada;;;223;6.26;208;2.54;90;2.18;244;1.54;;
230;"Universidade de Franca (UNIFRAN)";SP;Privada;0;0;224;6.23;269;0.92;152;0.92;137;4.39;;
231;"Centro Universitário Módulo (MÓDULO)";SP;Privada;;;225;6.2;194;2.9;189;0.16;184;3.14;;
232;"Faculdade de Ciências Gerenciais de Manhuaçu (FACIG)";MG;Privada;;;226;6.11;271;0.87;;;105;5.24;;
233;"Universidade do Contestado (UNC)";SC;Pública;;;227;6.08;260;1.16;164;0.67;142;4.25;;
233;"Faculdade Metropolitana de Guaramirim (FAMEG)";SC;Privada;;;227;6.08;248;1.48;;;129;4.6;;
235;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;0;0;229;5.99;250;1.43;118;1.61;191;2.95;0;0
236;"Faculdade de Ciências e Tecnologia do Maranhão (FACEMA)";MA;Privada;;;230;5.92;252;1.37;;;131;4.55;;
237;"Centro Universitário Nossa Senhora do Patrocínio (CEUNSP)";SP;Privada;;;231;5.88;229;1.98;93;2.12;235;1.78;;
238;"Faculdade Fasipe (FASIPE)";MT;Privada;;;233;5.84;285;0.5;;;101;5.34;;
238;"Centro Universitário de Anápolis (UNIEVANGÉLICA)";GO;Privada;;;233;5.84;197;2.83;124;1.49;245;1.52;;
240;"Faculdades Integradas Dom Pedro Ii (DOMPEDRO)";SP;Privada;;;235;5.8;196;2.85;94;2.1;270;0.85;;
241;"Universidade da Região de Joinville (UNIVILLE)";SC;Pública;;;236;5.78;240;1.69;;;148;4.09;;
242;"Centro Universitário do Instituto de Educação Superior de Brasília (IESB)";DF;Privada;0;0;237;5.74;273;0.82;;;117;4.92;;
243;"Universidade Nilton Lins (UNINILTONLINS)";AM;Privada;0;0;238;5.65;236;1.8;137;1.22;203;2.63;;
244;"Centro Universitário do Norte Paulista (UNORP)";SP;Privada;;;239;5.64;272;0.85;190;0.14;127;4.65;;
245;"Centro Universitário de Lins (UNILINS)";SP;Privada;;;240;5.62;189;3.04;;;205;2.58;;
246;"Universidade de Sorocaba (UNISO)";SP;Privada;;;241;5.6;185;3.14;96;2.06;287;0.4;;
247;"Instituto Municipal de Ensino Superior de Bebedouro Victório Cardassi (IMESB)";SP;Pública;;;242;5.59;200;2.75;;;195;2.84;;
248;"Centro Universitário de Várzea Grande (UNIVAG)";MT;Privada;0;0;243;5.56;139;4.36;;;257;1.2;0;0
249;"Faculdade Vale do Gorutuba (FAVAG)";MG;Privada;;;244;5.51;212;2.43;;;186;3.08;;
250;"Centro Universitário Curitiba (UNICURITIBA)";PR;Privada;;;245;5.49;214;2.38;;;185;3.11;;
251;"Centro Universitário Augusto Motta (UNISUAM)";RJ;Privada;;;246;5.49;160;3.8;170;0.55;259;1.14;;
252;"Faculdade Internacional da Paraíba (FPB)";PB;Privada;;;247;5.35;186;3.12;;;218;2.23;;
253;"Centro Universitário Estácio de Sá de Santa Catarina (FESSC)";SC;Privada;;;248;5.3;175;3.41;;;231;1.89;;
254;"Centro Universitário Anhanguera de São Paulo";SP;Privada;0;0;249;5.28;256;1.27;;;151;4.01;;
255;"Faculdade Presidente Antônio Carlos de Bom Despacho (FAPACBD)";MG;Privada;;;252;5;295;0.24;106;1.86;193;2.9;;
256;"Instituto Tecnológico e das Ciências Sociais Aplicadas e da Saúde do Centro Educ. N. Srª Auxiliadora (ITCSAS/CENSA)";RJ;Privada;;;253;4.93;242;1.64;156;0.84;210;2.45;;
257;"Faculdade Anhanguera de Tecnologia de São Bernardo (FAT)";SP;Privada;;;254;4.85;243;1.61;;;180;3.24;;
258;"Faculdade Barddal de Artes Aplicadas (FB-AA)";SC;Privada;;;255;4.72;235;1.82;107;1.84;262;1.06;;
259;"Centro Universitário Fundação de Ensino Octávio Bastos (UNIFEOB)";SP;Privada;;;256;4.67;211;2.46;;;219;2.21;;
260;"Universidade da Região da Campanha (URCAMP)";RS;Privada;;;257;4.42;261;1.14;151;0.94;214;2.34;;
261;"Centro Universitário do Cerrado-Patrocínio (UNICERP)";MG;Privada;;;258;4.35;226;2.06;;;216;2.29;;
262;"Instituto de Ciências Jurídicas e Sociais Professor Camillo Filho (ICF)";PI;Privada;0;0;259;4.27;264;1.06;162;0.71;208;2.5;;
263;"Faculdade de Ciências Exatas e Tecnológicas Santo Agostinho (FACET)";MG;Privada;;;260;4.19;267;0.98;109;1.8;249;1.41;;
264;"Centro de Ensino Superior de Juiz de Fora (CES/JF)";MG;Privada;0;0;261;4.17;255;1.29;70;2.59;291;0.29;;
265;"Centro Universitário de Goiás (UNI-ANHANGÜERA)";GO;Privada;;;262;4.16;238;1.74;;;211;2.42;;
266;"Faculdade de Itapiranga (SEI/FAI)";SC;Privada;;;263;4.08;263;1.08;;;189;3;;
267;"Faculdade Católica Salesiana do Espírito Santo";ES;Privada;;;265;3.88;169;3.56;;;290;0.32;;
268;"Centro Universitário Facex (UNIFACEX)";RN;Privada;;;266;3.84;178;3.33;;;283;0.51;;
269;"Faculdade da Serra Gaúcha (FSG)";RS;Privada;0;0;267;3.71;237;1.77;;;229;1.94;;
270;"Faculdade dos Guararapes (FG)";PE;Privada;;;268;3.67;199;2.77;;;268;0.9;;
271;"Universidade Paranaense (UNIPAR)";PR;Privada;0;0;269;3.62;277;0.71;126;1.45;247;1.46;0;0
272;"Faculdade Católica Rainha do Sertão (FCRS)";CE;Privada;;;270;3.55;246;1.53;;;226;2.02;;
273;"Faculdade Santa Maria (FSM)";PB;Privada;;;271;3.47;225;2.09;;;250;1.38;;
274;"Faculdade Faccat (FACCAT)";SP;Privada;;;272;3.33;220;2.22;178;0.39;275;0.72;;
275;"Universidade Guarulhos (UNG)";SP;Privada;0;0;273;3.31;217;2.3;179;0.37;278;0.64;0;0
276;"Faculdade de Tecnologia de Alagoas (FAT/AL)";AL;Privada;;;274;3.14;275;0.77;;;213;2.37;;
277;"Centro Universitário Toledo (UNITOLEDO)";SP;Privada;;;275;3.06;205;2.61;;;285;0.45;;
278;"Faculdade Metropolitana de Anápolis (FAMA)";GO;Privada;;;276;3;281;0.61;;;212;2.39;;
279;"Centro Universitário da Faculdade de Saúde, Ciências Humanas e Tecnológicas do Piauí (NOVAFAPI)";PI;Privada;;;277;2.97;270;0.9;;;224;2.07;;
279;"Faculdade Empresarial de Chapecó (FAEM)";SC;Privada;;;277;2.97;257;1.24;;;237;1.73;;
281;"Centro Universitário de Brusque (UNIFEBE)";SC;Privada;;;279;2.88;221;2.19;;;276;0.69;;
282;"Centro Universitário Fundação Santo André (CUFSA)";SP;Pública;;;281;2.83;216;2.32;;;283;0.51;;
283;"Faculdades Integradas de Cacoal (UNESC)";RO;Privada;;;282;2.76;259;1.19;;;243;1.57;;
284;"Faculdade Guarapuava (FG)";PR;Privada;;;284;2.75;252;1.37;;;250;1.38;;
285;"Faculdade Independente do Nordeste (FAINOR)";BA;Privada;;;285;2.62;274;0.79;;;233;1.83;;
286;"Centro Universitário de Formiga (UNIFORMG)";MG;Privada;;;286;2.54;232;1.9;175;0.45;295;0.19;;
286;"Faculdade Ingá";PR;Privada;;;286;2.54;244;1.58;;;266;0.96;;
288;"Faculdade Concórdia (FACC)";SC;Privada;;;288;2.45;291;0.34;185;0.25;232;1.86;;
289;"Faculdade Alves Faria (ALFA)";GO;Privada;0;0;289;2.2;282;0.58;;;241;1.62;;
290;"Faculdade de Jaguariúna (FAJ)";SP;Privada;;;290;2.07;268;0.95;;;260;1.12;;
291;"Instituto de Ensino Superior Planalto (IESPLAN)";DF;Privada;;;291;1.81;265;1.03;176;0.43;289;0.35;;
292;"Centro Universitário do Sul de Minas (UNIS-MG)";MG;Privada;;;292;1.7;294;0.26;;;248;1.44;;
293;"Centro de Ensino Superior do Amapá (CEAP)";AP;Privada;;;293;1.58;293;0.29;182;0.31;265;0.98;;
294;"Centro Universitário de Patos de Minas (UNIPAM)";MG;Privada;;;294;1.24;280;0.63;;;279;0.61;;
295;"Universidade do Planalto Catarinense (UNIPLAC)";SC;Pública;;;295;1.06;287;0.45;;;279;0.61;;
296;"Faculdade Max Planck (FMP)";SP;Privada;;;296;0.72;300;0.11;;;279;0.61;;
297;"Centro Universitário Para O Desenvolvimento do Alto Vale do Itajaí (UNIDAVI)";SC;Pública;;;297;0.63;285;0.5;;;297;0.13;;
298;"Universidade Vale do Rio Doce (UNIVALE)";MG;Privada;0;0;298;0.51;301;0.08;;;286;0.43;;
299;"Faculdade de Ciências Biomédicas de Cacoal (FACIMED)";RO;Privada;;;299;0.4;297;0.19;;;294;0.21;;
300;"Faculdades Integradas dos Campos Gerais (CESCAGE)";PR;Privada;0;0;300;0.37;292;0.32;;;300;0.05;;
301;"Faculdade Vale do Cricaré (F.V.C.)";ES;Privada;;;301;0.16;303;0.03;;;297;0.13;;
301;"Faculdades Integradas Silva e Souza (FAU)";RJ;Privada;0;0;301;0.16;298;0.16;;;;;;
303;"Faculdade Tecsoma (FATEC)";MG;Privada;;;303;0.08;302;0.05;;;301;0.03;;
