Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
199;"Faculdade Unida de Suzano (UNISUZ)";SP;Privada;;;163;9.39;146;4.31;73;2.88;222;2.2;;
200;"Universidade da Região da Campanha (URCAMP)";RS;Privada;;;164;9.38;261;1.38;;;1;8;;
201;"Centro Universitário Sant´Anna (UNISANT'ANNA)";SP;Privada;;;165;9.34;99;5.5;148;1.71;225;2.13;;
202;"Faculdade de Ciências Humanas e Sociais de Igarassu (FACIG)";PE;Privada;;;167;9.28;153;4.13;200;0.9;144;4.25;;
203;"Faculdade Inedi (CESUCA)";RS;Privada;;;168;9.24;66;6.34;129;2.01;272;0.89;;
204;"Faculdades Integradas de Fernandópolis (FIFE)";SP;Privada;;;170;9.21;170;3.69;106;2.37;186;3.15;;
205;"Faculdade Madre Tereza (FAMAT)";AP;Privada;;;173;9.15;283;0.82;237;0.33;1;8;;
206;"Faculdade de Educação São Luís (FESL)";SP;Privada;0;0;175;8.94;192;3.13;99;2.48;179;3.33;;
207;"Centro Universitário La Salle (UNILASALLE)";RS;Privada;;;177;8.74;87;5.81;107;2.35;284;0.58;;
208;"Universidade do Vale do Paraíba (UNIVAP)";SP;Privada;0;0;178;8.73;81;5.96;144;1.77;268;1;;
209;"Centro Universitário Geraldo Di Biase (UGB)";RJ;Privada;;;182;8.61;112;5.17;;;175;3.44;;
210;"Instituto Superior de Educação Ibituruna (ISEIB)";MG;Privada;;;183;8.6;191;3.16;195;0.98;136;4.46;;
211;"Escola Superior Madre Celeste (ESMAC)";PA;Privada;;;185;8.53;86;5.83;;;203;2.7;;
212;"Centro de Ensino Superior do Vale São Francisco (CESVASF)";PE;Pública;0;0;187;8.51;314;0.03;227;0.48;1;8;;
212;"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)";RO;Pública;;;187;8.51;295;0.51;;;1;8;;
214;"Faculdades Integradas Campo-Grandenses (FIC)";RJ;Privada;0;0;189;8.23;120;4.97;197;0.95;218;2.31;;
215;"Universidade Cidade de São Paulo (UNICID)";SP;Privada;;;190;8.21;100;5.48;236;0.34;215;2.39;;
216;"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)";PA;Pública;0;0;191;8.16;208;2.73;142;1.81;168;3.62;;
217;"Centro Universitário Metodista (IPA)";RS;Privada;0;0;192;8;1;8;;;;;;
218;"Universidade de Sorocaba (UNISO)";SP;Privada;0;0;194;7.97;121;4.94;119;2.16;273;0.87;;
219;"Faculdade de Itapiranga (SEI/FAI)";SC;Privada;;;197;7.78;165;3.82;;;155;3.96;;
220;"Faculdade de Administração e Artes de Limeira (FAAL)";SP;Privada;;;200;7.7;175;3.57;82;2.74;253;1.39;;
221;"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE)";PE;Pública;;;201;7.62;236;2.01;208;0.78;122;4.83;;
222;"Faculdade de Ribeirão Preto (AFARP)";SP;Privada;0;0;202;7.6;187;3.26;188;1.09;182;3.25;;
223;"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)";PI;Pública;;;203;7.55;291;0.61;134;1.93;115;5.01;;
224;"Faculdades de Dracena";SP;Privada;;;204;7.53;204;2.83;40;3.39;256;1.31;;
225;"Centro Universitário Salesiano de São Paulo (UNISAL)";SP;Privada;0;0;205;7.49;111;5.2;158;1.56;278;0.73;;
226;"Faculdades Adamantinenses Integradas (FAI)";SP;Pública;0;0;207;7.41;222;2.37;39;3.41;244;1.63;;
227;"Faculdades Integradas de Taquara (FACCAT)";RS;Privada;0;0;208;7.37;182;3.39;21;3.69;295;0.29;;
228;"Centro Universitário Estácio Radial de São Paulo (UNIRADIAL)";SP;Privada;;;209;7.36;154;4.1;172;1.34;233;1.92;;
229;"Faculdade da Região dos Lagos (FERLAGOS)";RJ;Privada;0;0;210;7.33;125;4.84;;;211;2.49;;
230;"Faculdade de Ciências Gerenciais de Manhuaçu (FACIG)";MG;Privada;;;211;7.25;176;3.54;212;0.72;192;2.99;;
231;"Faculdade de Presidente Prudente (FAPEPE)";SP;Privada;;;212;7.23;137;4.54;215;0.67;229;2.02;;
232;"Faculdades Atibaia (FAAT)";SP;Privada;;;213;7.15;152;4.15;114;2.24;277;0.76;;
233;"Faculdade das Águas Emendadas (FAE)";DF;Privada;;;215;7.07;186;3.29;209;0.76;191;3.02;;
234;"Faculdade José Augusto Vieira (FJAV)";SE;Privada;;;216;7.04;268;1.2;193;1.01;122;4.83;;
235;"Instituto Superior de Educação Elvira Dayrell (ISEED)";MG;Privada;;;217;6.98;282;0.84;155;1.6;133;4.54;;
235;"Faculdade São Vicente (FASVIPA)";AL;Privada;;;217;6.98;223;2.34;257;0.02;130;4.62;;
237;"Faculdade de Ciências Biomédicas de Cacoal (FACIMED)";RO;Privada;;;219;6.97;266;1.25;117;2.2;172;3.52;;
238;"Faculdades Integradas Ipiranga (FAINTIPI)";PA;Privada;;;220;6.97;201;2.9;180;1.21;197;2.86;;
239;"Universidade Alto Vale do Rio do Peixe (UNIARP)";SC;Pública;;;222;6.93;210;2.68;221;0.58;166;3.67;;
240;"Instituto Superior de Educação de São Paulo (SINGULARIDADES/ISESP)";SP;Privada;;;226;6.67;180;3.44;;;183;3.23;;
241;"Universidade Camilo Castelo Branco (UNICASTELO)";SP;Privada;0;0;227;6.65;155;4.08;199;0.92;243;1.65;;
242;"Centro Universitário Anhanguera de São Paulo";SP;Privada;0;0;229;6.6;205;2.8;201;0.89;195;2.91;;
243;"Centro Universitário Nossa Senhora do Patrocínio (CEUNSP)";SP;Privada;;;231;6.53;224;2.32;104;2.4;237;1.81;;
244;"Centro Técnico-Educacional Superior do Oeste Paranaense (CTESOP)";PR;Privada;0;0;232;6.48;212;2.62;167;1.42;213;2.44;;
245;"Universidade do Contestado (UNC)";SC;Pública;;;233;6.43;247;1.73;;;127;4.7;;
246;"Universidade Estadual de Mato Grosso do Sul (UEMS)";MS;Pública;;;234;6.39;166;3.8;159;1.54;266;1.05;;
247;"Centro Universitário São José de Itaperuna";RJ;Privada;;;235;6.31;249;1.68;191;1.04;169;3.59;;
248;"Faculdade Pedro Ii (FAPE2)";MG;Privada;;;237;6.27;206;2.78;147;1.73;239;1.76;;
249;"Instituto Superior de Educação do Vale do Juruena (AJES)";MT;Privada;;;238;6.25;227;2.24;;;153;4.01;;
250;"Universidade do Estado de Minas Gerais (UEMG)";MG;Pública;0;0;240;6.14;211;2.65;;;173;3.49;;
251;"Faculdade Birigui (FABI)";SP;Privada;;;242;6.06;214;2.57;157;1.57;233;1.92;;
252;"Centro de Ensino Superior de Juiz de Fora (CES/JF)";MG;Privada;0;0;243;5.91;83;5.91;;;;;;
253;"Faculdades Integradas Regionais de Avaré (FIRA)";SP;Pública;;;244;5.88;267;1.22;154;1.62;190;3.04;;
254;"Faculdades Integradas de Ciências Humanas, Saúde e Educação de Guarulhos (FG)";SP;Privada;0;0;247;5.81;189;3.21;253;0.08;210;2.52;;
255;"Faculdade do Noroeste de Minas (FINOM)";MG;Privada;;;248;5.8;257;1.48;242;0.25;151;4.07;;
256;"Instituto Municipal de Ensino Superior de Catanduva (IMES CATANDUVA)";SP;Pública;0;0;249;5.73;217;2.5;;;183;3.23;;
257;"Universidade de Rio Verde (FESURV)";GO;Pública;0;0;250;5.7;252;1.61;230;0.44;167;3.65;;
258;"Faculdade Guairacá (FAG)";PR;Privada;0;0;251;5.68;269;1.17;196;0.97;171;3.54;;
259;"Universidade Metodista de Piracicaba (UNIMEP)";SP;Privada;0;0;252;5.52;113;5.15;;;292;0.37;;
260;"Centro Universitário de Desenvolvimento do Centro-Oeste (UNIDESC)";GO;Privada;;;253;5.45;234;2.06;91;2.6;276;0.79;;
261;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;;;254;5.44;177;3.52;;;233;1.92;;
262;"Faculdades Oswaldo Cruz (FOC)";SP;Privada;0;0;255;5.39;123;4.89;;;287;0.5;;
263;"Faculdade do Sertão Baiano (FASBE)";BA;Privada;;;256;5.34;309;0.15;128;2.02;185;3.17;;
264;"Universidade do Planalto Catarinense (UNIPLAC)";SC;Pública;;;257;5.28;302;0.33;112;2.27;204;2.68;;
265;"Instituto Superior de Educação Campo Limpo Paulista (ISECAMP)";SP;Privada;;;258;5.24;251;1.63;166;1.43;223;2.18;;
266;"Faculdade de Filosofia Ciências e Letras de Macaé (FAFIMA)";RJ;Privada;;;259;5.09;219;2.45;189;1.07;246;1.57;;
267;"Abeu - Centro Universitário (UNIABEU)";RJ;Privada;0;0;260;5.01;162;3.9;202;0.87;297;0.24;;
268;"Faculdade Anhanguera de Taguatinga (FAST)";DF;Privada;;;261;4.87;235;2.04;228;0.47;216;2.36;;
269;"Faculdades Integradas de Ribeirão Pires (FIRP)";SP;Privada;;;263;4.72;253;1.58;149;1.7;251;1.44;;
270;"Faculdade Santa Izildinha (FIESI)";SP;Privada;;;265;4.64;244;1.81;231;0.42;214;2.41;;
271;"Faculdade Ernesto Riscali (FAER)";SP;Privada;;;266;4.51;287;0.71;;;161;3.8;;
272;"Faculdade de Filosofia Ciências e Letras Santa Marcelina (FAFISM)";MG;Privada;;;267;4.5;285;0.76;156;1.59;224;2.15;;
273;"Faculdade da Região Serrana (FARESE)";ES;Privada;;;268;4.49;254;1.55;94;2.55;291;0.39;;
274;"Faculdade Professor Dirson Maciel de Barros (FPDMB)";PE;Pública;;;269;4.36;286;0.74;184;1.15;212;2.47;;
275;"Faculdade de Ensino Superior de São Miguel do Iguaçu (FAESI)";PR;Privada;;;270;4.34;258;1.45;89;2.63;296;0.26;;
276;"Instituto Superior de Educação de Garça (ISEG)";SP;Privada;;;271;4.29;240;1.91;206;0.81;246;1.57;;
277;"Faculdade Interação Americana (FIA)";SP;Privada;;;272;4.17;245;1.78;219;0.61;238;1.78;;
278;"Faculdade Porto-Alegrense (FAPA)";RS;Privada;;;273;4.05;197;3.01;245;0.2;274;0.84;;
279;"Faculdade de Filosofia Ciências e Letras de Ituverava (FFCL)";SP;Privada;;;274;3.99;241;1.89;;;226;2.1;0;0
280;"Faculdade de Ampére (FAMPER)";PR;Privada;;;275;3.95;275;1.02;178;1.25;242;1.68;;
281;"Faculdade Albert Einstein (FALBE)";DF;Privada;;;277;3.87;163;3.87;;;;;;
282;"Faculdade Cidade de Patos de Minas (FPM)";MG;Privada;;;278;3.81;303;0.31;214;0.69;199;2.81;;
283;"Fatece - Faculdade de Tecnologia, Ciências e Educação (FATECE)";SP;Privada;;;279;3.78;171;3.67;;;302;0.11;;
284;"Centro Universitário de Barra Mansa (UBM)";RJ;Privada;;;280;3.77;193;3.11;;;281;0.66;;
285;"Faculdade de Filosofia Ciências e Letras de Alegre (FAFIA)";ES;Pública;;;282;3.71;271;1.12;218;0.62;231;1.97;;
286;"Faculdade Unilagos (UNILAGOS)";PR;Privada;0;0;283;3.64;226;2.27;192;1.03;293;0.34;;
287;"Centro Universitário São Camilo - Espírito Santo (SÃO CAMILO-ES)";ES;Privada;0;0;284;3.6;232;2.12;225;0.51;269;0.97;;
288;"Faculdade de São Paulo (FASP)";SP;Privada;;;285;3.58;242;1.86;239;0.3;252;1.42;;
289;"Centro Universitário do Cerrado-Patrocínio (UNICERP)";MG;Privada;;;286;3.41;289;0.66;;;201;2.75;;
290;"Centro Universitário Fundação de Ensino Octávio Bastos (UNIFEOB)";SP;Privada;0;0;287;3.4;262;1.35;;;228;2.05;;
291;"Centro Universitário de Mandaguari (FAFIMAN)";PR;Pública;;;288;3.33;243;1.83;204;0.84;281;0.66;;
292;"Faculdade Vale do Gorutuba (FAVAG)";MG;Privada;;;289;3.26;265;1.27;255;0.05;232;1.94;;
293;"Faculdade de Apucarana (FAP)";PR;Privada;;;290;3.15;294;0.54;164;1.46;262;1.15;;
294;"Centro Universitário Moacyr Sreder Bastos (UNIMSB)";RJ;Privada;0;0;291;3.01;233;2.09;;;271;0.92;;
295;"Faculdades Integradas de Itararé (FAFIT-FACIC)";SP;Privada;;;293;2.7;306;0.23;108;2.34;301;0.13;;
296;"Faculdade Cidade de João Pinheiro (FCJP)";MG;Privada;;;294;2.63;290;0.64;;;230;1.99;;
297;"Universidade Estadual de Roraima (UERR)";RR;Pública;0;0;295;2.57;284;0.79;238;0.31;250;1.47;;
298;"Faculdade de Presidente Venceslau (FAPREV)";SP;Privada;;;296;2.51;273;1.07;243;0.23;260;1.21;;
299;"Faculdade de Ciências Aplicadas de Limoeiro (FACAL)";PE;Pública;;;297;2.47;220;2.42;;;304;0.05;;
300;"Centro Superior de Ensino e Pesquisa de Machado (CESEP)";MG;Privada;;;298;2.25;299;0.41;;;236;1.84;;
301;"Universidade Nilton Lins (UNINILTONLINS)";AM;Privada;0;0;299;2.15;292;0.59;232;0.41;262;1.15;;
302;"Faculdade de Formação de Professores de Belo Jardim (FABEJA)";PE;Pública;;;300;1.99;300;0.38;252;0.09;248;1.52;;
303;"Faculdade de Pará de Minas (FAPAM)";MG;Privada;;;301;1.85;264;1.3;;;285;0.55;;
304;"Faculdades Integradas de Ariquemes (FIAR)";RO;Privada;;;302;1.53;308;0.18;241;0.27;265;1.08;;
305;"Faculdade de Filosofia, Ciências e Letras de Duque de Caxias (FFCLDC)";RJ;Privada;;;303;1.45;312;0.08;170;1.37;;;;
306;"Faculdades Integradas do Vale do Ribeira (FIVR)";SP;Privada;;;304;1.32;281;0.87;;;289;0.45;;
307;"Faculdade de Formação de Professores de Serra Talhada (FAFOPST)";PE;Pública;0;0;306;1.22;278;0.94;240;0.28;;;;
308;"Centro de Ensino Superior de Arcoverde (CESA)";PE;Pública;;;307;1.18;293;0.56;220;0.59;305;0.03;;
309;"Centro Universitário de Anápolis (UNIEVANGÉLICA)";GO;Privada;0;0;308;0.96;298;0.43;;;286;0.53;;
310;"Faculdade de Formação de Professores da Mata Sul (FAMASUL)";PE;Pública;0;0;309;0.91;301;0.36;223;0.55;;;;
311;"Faculdade Paschoal Dantas (FPD)";SP;Privada;;;310;0.81;307;0.2;229;0.45;300;0.16;;
312;"Faculdade de Filosofia, Ciências e Letras de Itapetininga (FFCLI)";SP;Privada;;;311;0.68;297;0.46;249;0.14;303;0.08;;
313;"Faculdade de Formação de Professores de Araripina (FAFOPA)";PE;Pública;;;312;0.48;296;0.48;;;;;;
314;"Famac - Faculdade de Machadinho do Oeste (FAMAC)";RO;Privada;;;313;0.39;313;0.05;248;0.16;299;0.18;;
315;"Faculdade de Ciências Humanas do Sertão Central (FACHUSC)";PE;Pública;;;314;0.26;310;0.13;250;0.13;;;;
