Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
192;"Faculdade de Imperatriz (FACIMP)";MA;Privada;;;191;2.86;201;0.12;85;1.95;183;0.79;;
193;"Faculdade Independente do Nordeste (FAINOR)";BA;Privada;;;192;2.69;167;1.46;;;172;1.23;;
194;"Centro Universitário de Anápolis (UNIEVANGÉLICA)";GO;Privada;;;193;2.58;179;0.99;121;1.07;190;0.52;;
195;"Centro Universitário do Norte (UNINORTE)";AM;Privada;0;0;194;2.57;166;1.5;126;0.95;200;0.12;;
196;"Instituto Macapaense de Ensino Superior (IMMES)";AP;Privada;;;195;2.54;202;0.08;;;141;2.46;;
197;"Faculdade Presidente Antônio Carlos (FAPAC)";TO;Privada;0;0;196;2.3;195;0.36;157;0.2;159;1.74;;
198;"Universidade Nilton Lins (UNINILTONLINS)";AM;Privada;;;197;2.29;178;1.03;154;0.27;178;0.99;;
198;"Faculdade de Ciências do Tocantins (FACIT)";TO;Privada;;;197;2.29;157;1.85;;;192;0.44;;
200;"Faculdades Integradas dos Campos Gerais (CESCAGE)";PR;Privada;;;199;2.15;182;0.87;124;1;196;0.28;;
201;"Centro Universitário Tiradentes (FITS)";AL;Privada;;;200;1.5;189;0.59;;;180;0.91;;
202;"Faculdade de Odontologia de Manaus (FOM)";AM;Privada;0;0;202;1.01;203;0.04;164;0.02;179;0.95;;
203;"Escola Superior de Ensino Helena Antipoff (ESEHA)";RJ;Privada;;;203;0.38;197;0.28;161;0.1;;;;
