Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
120;"Universidade Federal do Amapá (UNIFAP)";AP;Pública;0;0;86;11.81;121;3.13;133;0.68;1;8;0;0
121;"Centro Universitário do Norte (UNINORTE)";AM;Privada;75;7.96;173;3.8;145;2.15;135;0.63;165;1.02;;
122;"Universidade da Região de Joinville (UNIVILLE)";SC;Pública;0;0;90;11.17;120;3.17;;;1;8;;
123;"Universidade de Santa Cruz do Sul (UNISC)";RS;Privada;0;0;94;10.5;62;5.52;6;3.87;163;1.11;0;0
124;"Centro Universitário Sant´Anna (UNISANT'ANNA)";SP;Privada;0;0;95;10.43;84;4.63;36;3.12;126;2.68;;
125;"Centro Universitário Campos de Andrade (UNIANDRADE)";PR;Privada;;;97;9.98;75;5;104;1.41;105;3.57;;
126;"Faculdade de Educação São Francisco (FAESF)";MA;Privada;0;0;102;9.67;157;1.67;;;1;8;;
127;"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IFES)";ES;Pública;;;103;9.58;159;1.58;;;1;8;;
128;"Faculdades Integradas de Naviraí (FINAV)";MS;Privada;;;105;9.36;174;0.98;145;0.38;1;8;;
129;"Centro Universitário Ítalo-Brasileiro (UNIÍTALO)";SP;Privada;0;0;106;9.29;90;4.39;82;1.96;120;2.94;;
130;"Universidade Metropolitana de Santos (UNIMES)";SP;Privada;0;0;109;9.16;63;5.48;132;0.7;119;2.98;;
131;"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)";MG;Pública;;;111;9.05;104;3.82;91;1.74;107;3.49;;
132;"Universidade de Passo Fundo (UPF)";RS;Privada;0;0;112;8.9;126;2.92;34;3.17;123;2.81;0;0
133;"Faculdade Pedro Ii (FAPE2)";MG;Privada;;;113;8.64;118;3.25;37;3.09;135;2.3;;
134;"Faculdade de Ponta Porã (FAP)";MS;Privada;;;115;8.54;186;0.49;158;0.05;1;8;;
