Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
124;"Universidade Estadual do Sudoeste da Bahia (UESB)";BA;Pública;0;0;55;16.34;146;4.8;30;3.54;1;8;;
125;"Centro Universitário Euro-Americano (UNIEURO)";DF;Privada;0;0;57;16.14;57;6.76;166;1.38;1;8;;
126;"Centro Universitário São Camilo - Espírito Santo (SÃO CAMILO-ES)";ES;Privada;79;11.79;321;4.03;256;2.37;215;0.6;315;1.06;;
127;"Universidade Federal do Oeste do Pará (UFOPA)";PA;Pública;;;60;15.8;10;7.8;;;1;8;;
128;"Fundação Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)";RS;Pública;;;61;15.76;12;7.76;;;1;8;0;0
129;"Universidade Federal Rural do Rio de Janeiro (UFRRJ)";RJ;Pública;;;62;15.71;14;7.71;;;1;8;;
130;"Universidade Federal de Pelotas (UFPEL)";RS;Pública;0;0;63;15.62;18;7.62;;;1;8;0;0
131;"Universidade do Estado da Bahia (UNEB)";BA;Pública;;;64;15.35;188;3.87;34;3.48;1;8;;
132;"Universidade Federal do Oeste da Bahia (UFOB)";BA;Pública;;;66;15.09;42;7.09;;;1;8;;
133;"Faculdades Integradas da Vitória de Santo Antão (FAINTVISA)";PE;Privada;0;0;67;14.95;86;6.12;201;0.83;1;8;;
134;"Faculdade de Ciências Humanas e Sociais (FACULDADE AGES)";BA;Privada;;;68;14.92;50;6.92;;;1;8;;
135;"Faculdade de Medicina do Abc (FMABC)";SP;Privada;0;0;69;14.92;102;5.77;32;3.51;108;5.64;;
136;"Faculdade de Ciências Sociais e Agrárias de Itapeva (FAIT)";SP;Privada;0;0;71;14.75;59;6.72;251;0.03;1;8;;
137;"Centro Universitário de Maringá (UNICESUMAR)";PR;Privada;0;0;72;14.74;65;6.59;42;3.35;146;4.8;;
138;"Faculdade Dom Pedro Ii (FDPII)";BA;Privada;;;73;14.65;62;6.65;;;1;8;;
139;"Universidade Feevale (FEEVALE)";RS;Privada;;;74;14.62;84;6.17;83;2.7;103;5.75;;
140;"Faculdade Nossa Cidade (FNC)";SP;Privada;;;75;14.61;64;6.61;;;1;8;;
141;"Faculdades Integradas Pitágoras (FIP-MOC)";MG;Privada;0;0;76;14.58;151;4.69;134;1.89;1;8;;
142;"Universidade Católica de Santos (UNISANTOS)";SP;Privada;;;78;14.47;74;6.39;49;3.24;144;4.84;;
143;"Faculdade Brasileira (MULTIVIX)";ES;Privada;0;0;79;14.38;206;3.47;70;2.91;1;8;;
144;"Faculdade Ls (FACELS)";DF;Privada;;;84;14.08;88;6.08;;;1;8;;
145;"Faculdades Integradas de Bauru (FIB)";SP;Privada;;;85;13.86;98;5.86;;;1;8;;
